gene_id,Toxin_Nontoxin,Toxin_Class,Icenc-SB0587.genes.results
Icenc-SB0587_mRpS17_Icenc-SB0587,Nontoxin,Nontoxin,142.56
Icenc-SB0587_mRpL42_Icenc-SB0587,Nontoxin,Nontoxin,116.36
Icenc-SB0587_mRpL41_Icenc-SB0587,Nontoxin,Nontoxin,9.7
Icenc-SB0587_mRpL39_Icenc-SB0587,Nontoxin,Nontoxin,26.46
Icenc-SB0587_mRpL38_Icenc-SB0587,Nontoxin,Nontoxin,37.39
Icenc-SB0587_mRpL33_Icenc-SB0587,Nontoxin,Nontoxin,81.76
Icenc-SB0587_mRpL32_Icenc-SB0587,Nontoxin,Nontoxin,41.35
Icenc-SB0587_mRpL23_Icenc-SB0587,Nontoxin,Nontoxin,99.31
Icenc-SB0587_mRpL20_Icenc-SB0587,Nontoxin,Nontoxin,45.6
Icenc-SB0587_mRpL16_Icenc-SB0587,Nontoxin,Nontoxin,45.49
Icenc-SB0587_mRpL15_Icenc-SB0587,Nontoxin,Nontoxin,41.03
Icenc-SB0587_mRpL14_Icenc-SB0587,Nontoxin,Nontoxin,19.75
Icenc-SB0587_mRpL10_Icenc-SB0587,Nontoxin,Nontoxin,85.13
Icenc-SB0587_mRp63_Icenc-SB0587,Nontoxin,Nontoxin,94.15
Icenc-SB0587_mRNAProc39_Icenc-SB0587,Nontoxin,Nontoxin,38.64
Icenc-SB0587_mRNAExport_Icenc-SB0587,Nontoxin,Nontoxin,24.54
Icenc-SB0587_Mpv17_Icenc-SB0587,Nontoxin,Nontoxin,5.74
Icenc-SB0587_mpsOneBinderKin3_Icenc-SB0587,Nontoxin,Nontoxin,115.57
Icenc-SB0587_MPhasePP6_Icenc-SB0587,Nontoxin,Nontoxin,47.86
Icenc-SB0587_MPGtranferase-a_Icenc-SB0587,Nontoxin,Nontoxin,17.5
Icenc-SB0587_mOxoisovalerateDH-b_Icenc-SB0587,Nontoxin,Nontoxin,38.36
Icenc-SB0587_MotileSperm1_Icenc-SB0587,Nontoxin,Nontoxin,61.16
Icenc-SB0587_MothersDecapentaplegic5_Icenc-SB0587,Nontoxin,Nontoxin,7.8
Icenc-SB0587_MonocarboxylateTransporter-1_Icenc-SB0587,Nontoxin,Nontoxin,19.58
Icenc-SB0587_MolybopterinSyn_Icenc-SB0587,Nontoxin,Nontoxin,31.46
Icenc-SB0587_moesin_Icenc-SB0587,Nontoxin,Nontoxin,16.46
Icenc-SB0587_MOBKinAct2_Icenc-SB0587,Nontoxin,Nontoxin,41.04
Icenc-SB0587_MOBKinAct-1B-2_Icenc-SB0587,Nontoxin,Nontoxin,11.39
Icenc-SB0587_Mob1Phocein_Icenc-SB0587,Nontoxin,Nontoxin,14.7
Icenc-SB0587_mMethylmalonylCoAMutase_Icenc-SB0587,Nontoxin,Nontoxin,17.88
Icenc-SB0587_mMethylmalonicAciduriaD_Icenc-SB0587,Nontoxin,Nontoxin,22.78
Icenc-SB0587_mMalateDH_Icenc-SB0587,Nontoxin,Nontoxin,754.58
Icenc-SB0587_MitogenKinScaff1_Icenc-SB0587,Nontoxin,Nontoxin,41.47
Icenc-SB0587_MitogenActKinKin1_Icenc-SB0587,Nontoxin,Nontoxin,96.48
Icenc-SB0587_MitogenActivatedKinase14-1_Icenc-SB0587,Nontoxin,Nontoxin,11.21
Icenc-SB0587_Mitofusin2_Icenc-SB0587,Nontoxin,Nontoxin,18.52
Icenc-SB0587_Mitofusin1_Icenc-SB0587,Nontoxin,Nontoxin,37.29
Icenc-SB0587_MitoCarrier2_Icenc-SB0587,Nontoxin,Nontoxin,157.79
Icenc-SB0587_MitKin5_Icenc-SB0587,Nontoxin,Nontoxin,14.04
Icenc-SB0587_MitFissionReg1_Icenc-SB0587,Nontoxin,Nontoxin,86.49
Icenc-SB0587_MitChkBub3_Icenc-SB0587,Nontoxin,Nontoxin,44.08
Icenc-SB0587_MitChapBCS1_Icenc-SB0587,Nontoxin,Nontoxin,13.36
Icenc-SB0587_MitActKin6_Icenc-SB0587,Nontoxin,Nontoxin,99.87
Icenc-SB0587_MitActKin13_Icenc-SB0587,Nontoxin,Nontoxin,73.79
Icenc-SB0587_MIT-1_Icenc-SB0587,Nontoxin,Nontoxin,30.55
Icenc-SB0587_mIsochorismatase2_Icenc-SB0587,Nontoxin,Nontoxin,20.99
Icenc-SB0587_MIP18_Icenc-SB0587,Nontoxin,Nontoxin,109.19
Icenc-SB0587_MIP_Icenc-SB0587,Nontoxin,Nontoxin,18.99
Icenc-SB0587_mIntermemImport40_Icenc-SB0587,Nontoxin,Nontoxin,48.97
Icenc-SB0587_MiniChromosome_Icenc-SB0587,Nontoxin,Nontoxin,25.27
Icenc-SB0587_MIMO1_Icenc-SB0587,Nontoxin,Nontoxin,319.72
Icenc-SB0587_Mimecan_Icenc-SB0587,Nontoxin,Nontoxin,3.56
Icenc-SB0587_MIF4G_Icenc-SB0587,Nontoxin,Nontoxin,10.38
Icenc-SB0587_MID1_Icenc-SB0587,Nontoxin,Nontoxin,26.1
Icenc-SB0587_MicrotubuleReg1_Icenc-SB0587,Nontoxin,Nontoxin,10.82
Icenc-SB0587_MicrotubuleAssRP-EB_Icenc-SB0587,Nontoxin,Nontoxin,188.8
Icenc-SB0587_MicrotubuleAss1-3a_Icenc-SB0587,Nontoxin,Nontoxin,186.75
Icenc-SB0587_MicrotubuleAss_Icenc-SB0587,Nontoxin,Nontoxin,737.93
Icenc-SB0587_Microsperhule1_Icenc-SB0587,Nontoxin,Nontoxin,48.22
Icenc-SB0587_Microfibrillar1_Icenc-SB0587,Nontoxin,Nontoxin,179.85
Icenc-SB0587_Microfibril3_Icenc-SB0587,Nontoxin,Nontoxin,17.04
Icenc-SB0587_MHDDeathInducing_Icenc-SB0587,Nontoxin,Nontoxin,43.01
Icenc-SB0587_MgTransporter-NIPA2-1_Icenc-SB0587,Nontoxin,Nontoxin,61.43
Icenc-SB0587_mFumarateHydratase_Icenc-SB0587,Nontoxin,Nontoxin,187.97
Icenc-SB0587_MFissFac_Icenc-SB0587,Nontoxin,Nontoxin,35.19
Icenc-SB0587_MettRnaSynth_Icenc-SB0587,Nontoxin,Nontoxin,56.89
Icenc-SB0587_MetSynthRed_Icenc-SB0587,Nontoxin,Nontoxin,4.23
Icenc-SB0587_Methyltransferase9_Icenc-SB0587,Nontoxin,Nontoxin,104.9
Icenc-SB0587_Methyltransferase4_Icenc-SB0587,Nontoxin,Nontoxin,3.42
Icenc-SB0587_Methyltransferase-WBSCR22_Icenc-SB0587,Nontoxin,Nontoxin,38.46
Icenc-SB0587_Methyltransferase-2_Icenc-SB0587,Nontoxin,Nontoxin,46.8
Icenc-SB0587_Methylthioribulose-P-Dehydratase_Icenc-SB0587,Nontoxin,Nontoxin,107.8
Icenc-SB0587_MethylsterolOx_Icenc-SB0587,Nontoxin,Nontoxin,63.81
Icenc-SB0587_Methylosome-pICIn_Icenc-SB0587,Nontoxin,Nontoxin,66.29
Icenc-SB0587_MethionylAminopeptidase2_Icenc-SB0587,Nontoxin,Nontoxin,119.04
Icenc-SB0587_Meteorin_Icenc-SB0587,Nontoxin,Nontoxin,151.24
Icenc-SB0587_MetCpG3_Icenc-SB0587,Nontoxin,Nontoxin,26.9
Icenc-SB0587_MetCoAEpim_Icenc-SB0587,Nontoxin,Nontoxin,46.81
Icenc-SB0587_Metastasis-MTA2_Icenc-SB0587,Nontoxin,Nontoxin,37.62
Icenc-SB0587_MetAdenosyltransferase2b_Icenc-SB0587,Nontoxin,Nontoxin,60.24
Icenc-SB0587_MEMO1_Icenc-SB0587,Nontoxin,Nontoxin,105.97
Icenc-SB0587_Meis2_Icenc-SB0587,Nontoxin,Nontoxin,61.76
Icenc-SB0587_mEF-G_Icenc-SB0587,Nontoxin,Nontoxin,40.02
Icenc-SB0587_MedRNAPolII24_Icenc-SB0587,Nontoxin,Nontoxin,19.44
Icenc-SB0587_MedRNAPolII21_Icenc-SB0587,Nontoxin,Nontoxin,53.28
Icenc-SB0587_MedRNAPolII_Icenc-SB0587,Nontoxin,Nontoxin,142.45
Icenc-SB0587_mDNABinding_Icenc-SB0587,Nontoxin,Nontoxin,27.36
Icenc-SB0587_mDienoylCoAreductase_Icenc-SB0587,Nontoxin,Nontoxin,36.16
Icenc-SB0587_mDicarboxylateCarrier_Icenc-SB0587,Nontoxin,Nontoxin,26.11
Icenc-SB0587_mCG18710_Icenc-SB0587,Nontoxin,Nontoxin,232.55
Icenc-SB0587_MCFD2_Icenc-SB0587,Nontoxin,Nontoxin,159.49
Icenc-SB0587_mCarnitineCarrier_Icenc-SB0587,Nontoxin,Nontoxin,24.55
Icenc-SB0587_MaxInt-1_Icenc-SB0587,Nontoxin,Nontoxin,6.48
Icenc-SB0587_Maspardin_Icenc-SB0587,Nontoxin,Nontoxin,47.7
Icenc-SB0587_MARCH6_Icenc-SB0587,Nontoxin,Nontoxin,16.07
Icenc-SB0587_MAPKin3_Icenc-SB0587,Nontoxin,Nontoxin,57.01
Icenc-SB0587_MannosidaseIB_Icenc-SB0587,Nontoxin,Nontoxin,102.94
Icenc-SB0587_Mannose1PGT-b_Icenc-SB0587,Nontoxin,Nontoxin,76.83
Icenc-SB0587_Man9GlcNAc2_Icenc-SB0587,Nontoxin,Nontoxin,18.61
Icenc-SB0587_MalignantTCell_Icenc-SB0587,Nontoxin,Nontoxin,372.64
Icenc-SB0587_MaleEnh1_Icenc-SB0587,Nontoxin,Nontoxin,63.42
Icenc-SB0587_MalateDH_Icenc-SB0587,Nontoxin,Nontoxin,1391.48
Icenc-SB0587_MAL2_Icenc-SB0587,Nontoxin,Nontoxin,28.75
Icenc-SB0587_MAK16_Icenc-SB0587,Nontoxin,Nontoxin,34.91
Icenc-SB0587_MajorVault_Icenc-SB0587,Nontoxin,Nontoxin,96.39
Icenc-SB0587_MAGUK_Icenc-SB0587,Nontoxin,Nontoxin,21.43
Icenc-SB0587_MagTran1_Icenc-SB0587,Nontoxin,Nontoxin,193.68
Icenc-SB0587_MagoNashi-2_Icenc-SB0587,Nontoxin,Nontoxin,124.21
Icenc-SB0587_mAdenylateKin4_Icenc-SB0587,Nontoxin,Nontoxin,11.43
Icenc-SB0587_MAD4_Icenc-SB0587,Nontoxin,Nontoxin,47.17
Icenc-SB0587_MacrophageMigInh_Icenc-SB0587,Nontoxin,Nontoxin,198.45
Icenc-SB0587_MacrophageCapping_Icenc-SB0587,Nontoxin,Nontoxin,13.18
Icenc-SB0587_LZIC_Icenc-SB0587,Nontoxin,Nontoxin,33.35
Icenc-SB0587_LysV0a1_Icenc-SB0587,Nontoxin,Nontoxin,22.07
Icenc-SB0587_LysosomalTMP4A_Icenc-SB0587,Nontoxin,Nontoxin,198.8
Icenc-SB0587_LysosomalAcidP_Icenc-SB0587,Nontoxin,Nontoxin,49.96
Icenc-SB0587_LysocardiolipinAT_Icenc-SB0587,Nontoxin,Nontoxin,35.2
Icenc-SB0587_LysoAcyl5_Icenc-SB0587,Nontoxin,Nontoxin,195.85
Icenc-SB0587_LysMpeptidoglycanBinding3_Icenc-SB0587,Nontoxin,Nontoxin,59.04
Icenc-SB0587_LYR-5_Icenc-SB0587,Nontoxin,Nontoxin,148.1
Icenc-SB0587_LXRbeta_Icenc-SB0587,Nontoxin,Nontoxin,24.01
Icenc-SB0587_LupusLa_Icenc-SB0587,Nontoxin,Nontoxin,89.24
Icenc-SB0587_Lunapark_Icenc-SB0587,Nontoxin,Nontoxin,10.45
Icenc-SB0587_Lumican_Icenc-SB0587,Nontoxin,Nontoxin,16.79
Icenc-SB0587_LTV1_Icenc-SB0587,Nontoxin,Nontoxin,123.97
Icenc-SB0587_LThr3DH_Icenc-SB0587,Nontoxin,Nontoxin,3.49
Icenc-SB0587_LSm6_Icenc-SB0587,Nontoxin,Nontoxin,774.11
Icenc-SB0587_LSm4_Icenc-SB0587,Nontoxin,Nontoxin,86.8
Icenc-SB0587_LSM1U6_Icenc-SB0587,Nontoxin,Nontoxin,34.64
Icenc-SB0587_LSM14A_Icenc-SB0587,Nontoxin,Nontoxin,92.86
Icenc-SB0587_LPP3_Icenc-SB0587,Nontoxin,Nontoxin,39.03
Icenc-SB0587_LOC427100_Icenc-SB0587,Nontoxin,Nontoxin,50.87
Icenc-SB0587_LOC4205791_Icenc-SB0587,Nontoxin,Nontoxin,21.1
Icenc-SB0587_LOC23313b_Icenc-SB0587,Nontoxin,Nontoxin,13.3
Icenc-SB0587_LOC100564480_Icenc-SB0587,Nontoxin,Nontoxin,148.89
Icenc-SB0587_LOC100561402_Icenc-SB0587,Nontoxin,Nontoxin,158.61
Icenc-SB0587_LOC100559892_Icenc-SB0587,Nontoxin,Nontoxin,32.93
Icenc-SB0587_LOC100472209_Icenc-SB0587,Nontoxin,Nontoxin,30.37
Icenc-SB0587_LMWPTyrPP_Icenc-SB0587,Nontoxin,Nontoxin,54.04
Icenc-SB0587_LLP_Icenc-SB0587,Nontoxin,Nontoxin,169.41
Icenc-SB0587_LipidPPH2_Icenc-SB0587,Nontoxin,Nontoxin,83.24
Icenc-SB0587_Limb1_Icenc-SB0587,Nontoxin,Nontoxin,8.89
Icenc-SB0587_LIMAntigen1_Icenc-SB0587,Nontoxin,Nontoxin,18.6
Icenc-SB0587_LIM-SH3_Icenc-SB0587,Nontoxin,Nontoxin,20.81
Icenc-SB0587_LeuRichRepeat-57_Icenc-SB0587,Nontoxin,Nontoxin,26.92
Icenc-SB0587_LeuRichPPR_Icenc-SB0587,Nontoxin,Nontoxin,74.81
Icenc-SB0587_LeuRich8B_Icenc-SB0587,Nontoxin,Nontoxin,10.95
Icenc-SB0587_LeuRich59_Icenc-SB0587,Nontoxin,Nontoxin,81.65
Icenc-SB0587_LeuRich42_Icenc-SB0587,Nontoxin,Nontoxin,11.07
Icenc-SB0587_Leukemia1_Icenc-SB0587,Nontoxin,Nontoxin,58.83
Icenc-SB0587_LethalGiantLarvae2-2_Icenc-SB0587,Nontoxin,Nontoxin,32.18
Icenc-SB0587_LeptinReceptor_Icenc-SB0587,Nontoxin,Nontoxin,28.84
Icenc-SB0587_Leptin1_Icenc-SB0587,Nontoxin,Nontoxin,21.97
Icenc-SB0587_Legumain_Icenc-SB0587,Nontoxin,Nontoxin,69.34
Icenc-SB0587_LDH-B_Icenc-SB0587,Nontoxin,Nontoxin,1309.2
Icenc-SB0587_LCM1_Icenc-SB0587,Nontoxin,Nontoxin,64.87
Icenc-SB0587_LCFACoALig3_Icenc-SB0587,Nontoxin,Nontoxin,55.86
Icenc-SB0587_LCFACoALig1_Icenc-SB0587,Nontoxin,Nontoxin,74.14
Icenc-SB0587_LBH_Icenc-SB0587,Nontoxin,Nontoxin,60.12
Icenc-SB0587_LathoserolOx_Icenc-SB0587,Nontoxin,Nontoxin,22.33
Icenc-SB0587_latexin_Icenc-SB0587,Nontoxin,Nontoxin,66.42
Icenc-SB0587_LASDHPT_Icenc-SB0587,Nontoxin,Nontoxin,3.24
Icenc-SB0587_LAS1_Icenc-SB0587,Nontoxin,Nontoxin,14.25
Icenc-SB0587_laRel7_Icenc-SB0587,Nontoxin,Nontoxin,64.28
Icenc-SB0587_lanC1_Icenc-SB0587,Nontoxin,Nontoxin,24.19
Icenc-SB0587_LAMTOR2_Icenc-SB0587,Nontoxin,Nontoxin,265.11
Icenc-SB0587_LAMTOR1_Icenc-SB0587,Nontoxin,Nontoxin,79.29
Icenc-SB0587_LaminB_Icenc-SB0587,Nontoxin,Nontoxin,44.57
Icenc-SB0587_LactoglutathioneLyase_Icenc-SB0587,Nontoxin,Nontoxin,115.63
Icenc-SB0587_LactElev1_Icenc-SB0587,Nontoxin,Nontoxin,11.87
Icenc-SB0587_Lactamase-2_Icenc-SB0587,Nontoxin,Nontoxin,33.82
Icenc-SB0587_LA4-hydrolase_Icenc-SB0587,Nontoxin,Nontoxin,81.47
Icenc-SB0587_la-rel4_Icenc-SB0587,Nontoxin,Nontoxin,7.03
Icenc-SB0587_KyurenineOT3_Icenc-SB0587,Nontoxin,Nontoxin,14.02
Icenc-SB0587_KRR1_Icenc-SB0587,Nontoxin,Nontoxin,29.61
Icenc-SB0587_KRas_Icenc-SB0587,Nontoxin,Nontoxin,133.94
Icenc-SB0587_KOTransaminase1_Icenc-SB0587,Nontoxin,Nontoxin,18.48
Icenc-SB0587_KishB_Icenc-SB0587,Nontoxin,Nontoxin,226.27
Icenc-SB0587_KishA_Icenc-SB0587,Nontoxin,Nontoxin,231.69
Icenc-SB0587_KinII-d_Icenc-SB0587,Nontoxin,Nontoxin,226.71
Icenc-SB0587_KinesinLightChain4_Icenc-SB0587,Nontoxin,Nontoxin,29.21
Icenc-SB0587_kinectina_Icenc-SB0587,Nontoxin,Nontoxin,71.96
Icenc-SB0587_KinC-d_Icenc-SB0587,Nontoxin,Nontoxin,22.33
Icenc-SB0587_KinC-1_Icenc-SB0587,Nontoxin,Nontoxin,58.28
Icenc-SB0587_Kin9_Icenc-SB0587,Nontoxin,Nontoxin,23.65
Icenc-SB0587_Kin5_Icenc-SB0587,Nontoxin,Nontoxin,15.87
Icenc-SB0587_Kin3a3_Icenc-SB0587,Nontoxin,Nontoxin,5.55
Icenc-SB0587_Kin17-1_Icenc-SB0587,Nontoxin,Nontoxin,7.28
Icenc-SB0587_KIAA1467_Icenc-SB0587,Nontoxin,Nontoxin,93.95
Icenc-SB0587_KIAA1324_Icenc-SB0587,Nontoxin,Nontoxin,199.89
Icenc-SB0587_KIAA1143_Icenc-SB0587,Nontoxin,Nontoxin,140.12
Icenc-SB0587_KH-RNABinding3_Icenc-SB0587,Nontoxin,Nontoxin,37
Icenc-SB0587_KetoglutarateDioxygenase3_Icenc-SB0587,Nontoxin,Nontoxin,7.57
Icenc-SB0587_KeratinII-8_Icenc-SB0587,Nontoxin,Nontoxin,31.11
Icenc-SB0587_KeratinAsc2_Icenc-SB0587,Nontoxin,Nontoxin,560.49
Icenc-SB0587_KelchECH1_Icenc-SB0587,Nontoxin,Nontoxin,13.7
Icenc-SB0587_Kelch3_Icenc-SB0587,Nontoxin,Nontoxin,10.83
Icenc-SB0587_Kelch2_Icenc-SB0587,Nontoxin,Nontoxin,61.63
Icenc-SB0587_Kelch13_Icenc-SB0587,Nontoxin,Nontoxin,28.42
Icenc-SB0587_Katp60A1_Icenc-SB0587,Nontoxin,Nontoxin,20.19
Icenc-SB0587_KAT5_Icenc-SB0587,Nontoxin,Nontoxin,14.84
Icenc-SB0587_JunDimerization-2_Icenc-SB0587,Nontoxin,Nontoxin,5.94
Icenc-SB0587_JunctionPlakoglobin_Icenc-SB0587,Nontoxin,Nontoxin,87.01
Icenc-SB0587_Josephin-1_Icenc-SB0587,Nontoxin,Nontoxin,8.07
Icenc-SB0587_JNK1MAPK8_Icenc-SB0587,Nontoxin,Nontoxin,12.47
Icenc-SB0587_Jagunal-1_Icenc-SB0587,Nontoxin,Nontoxin,79.09
Icenc-SB0587_ITPPP_Icenc-SB0587,Nontoxin,Nontoxin,32.75
Icenc-SB0587_IST1_Icenc-SB0587,Nontoxin,Nontoxin,144.59
Icenc-SB0587_IsocitrateDHCyt_Icenc-SB0587,Nontoxin,Nontoxin,163.7
Icenc-SB0587_isletCell1_Icenc-SB0587,Nontoxin,Nontoxin,91.19
Icenc-SB0587_IPDPDIsomerase_Icenc-SB0587,Nontoxin,Nontoxin,759.62
Icenc-SB0587_IntraflagellarTransport-27_Icenc-SB0587,Nontoxin,Nontoxin,4.77
Icenc-SB0587_IntraflagellarTrans80_Icenc-SB0587,Nontoxin,Nontoxin,17.49
Icenc-SB0587_Intraflagellar20_Icenc-SB0587,Nontoxin,Nontoxin,108.88
Icenc-SB0587_InterferonReg2_Icenc-SB0587,Nontoxin,Nontoxin,28.51
Icenc-SB0587_InterferonReg_Icenc-SB0587,Nontoxin,Nontoxin,45.97
Icenc-SB0587_IntegrinKin_Icenc-SB0587,Nontoxin,Nontoxin,191.24
Icenc-SB0587_Integrator11_Icenc-SB0587,Nontoxin,Nontoxin,24.12
Icenc-SB0587_IntComp9_Icenc-SB0587,Nontoxin,Nontoxin,6.76
Icenc-SB0587_InsulinInd2_Icenc-SB0587,Nontoxin,Nontoxin,15.41
Icenc-SB0587_InsulinInd1_Icenc-SB0587,Nontoxin,Nontoxin,270.98
Icenc-SB0587_InositolMonophosphatase1_Icenc-SB0587,Nontoxin,Nontoxin,11.29
Icenc-SB0587_InositolHexKin2_Icenc-SB0587,Nontoxin,Nontoxin,133.32
Icenc-SB0587_InorganicPP_Icenc-SB0587,Nontoxin,Nontoxin,56.44
Icenc-SB0587_InhibGrowth4_Icenc-SB0587,Nontoxin,Nontoxin,16.79
Icenc-SB0587_InhibGrowth3_Icenc-SB0587,Nontoxin,Nontoxin,33.04
Icenc-SB0587_InhGrowth5_Icenc-SB0587,Nontoxin,Nontoxin,14.22
Icenc-SB0587_InhApoptosis_Icenc-SB0587,Nontoxin,Nontoxin,45.8
Icenc-SB0587_Importin7_Icenc-SB0587,Nontoxin,Nontoxin,29.41
Icenc-SB0587_Importin-a4_Icenc-SB0587,Nontoxin,Nontoxin,60.85
Icenc-SB0587_Importin-a2_Icenc-SB0587,Nontoxin,Nontoxin,23.05
Icenc-SB0587_Importin-a1_Icenc-SB0587,Nontoxin,Nontoxin,31.47
Icenc-SB0587_IMPDehydro2_Icenc-SB0587,Nontoxin,Nontoxin,98.83
Icenc-SB0587_ImpA7_Icenc-SB0587,Nontoxin,Nontoxin,26.52
Icenc-SB0587_Imp11_Icenc-SB0587,Nontoxin,Nontoxin,13.16
Icenc-SB0587_IMP-2A_Icenc-SB0587,Nontoxin,Nontoxin,845.3
Icenc-SB0587_ImmEarlyResp3Int1_Icenc-SB0587,Nontoxin,Nontoxin,520.73
Icenc-SB0587_ImmatColonCar_Icenc-SB0587,Nontoxin,Nontoxin,53.41
Icenc-SB0587_IKBKE-Suppressor1_Icenc-SB0587,Nontoxin,Nontoxin,20.71
Icenc-SB0587_IER2_Icenc-SB0587,Nontoxin,Nontoxin,16.97
Icenc-SB0587_IDH-a_Icenc-SB0587,Nontoxin,Nontoxin,86.84
Icenc-SB0587_ID-g1_Icenc-SB0587,Nontoxin,Nontoxin,72.64
Icenc-SB0587_ICCaKChannel4_Icenc-SB0587,Nontoxin,Nontoxin,304.26
Icenc-SB0587_HypPro1-3_Icenc-SB0587,Nontoxin,Nontoxin,34.49
Icenc-SB0587_HydroxySter2_Icenc-SB0587,Nontoxin,Nontoxin,25.65
Icenc-SB0587_HydroxybutyrateDH-2_Icenc-SB0587,Nontoxin,Nontoxin,29.51
Icenc-SB0587_Hydrolethalus1_Icenc-SB0587,Nontoxin,Nontoxin,10.59
Icenc-SB0587_HydPNKD_Icenc-SB0587,Nontoxin,Nontoxin,9.1
Icenc-SB0587_HyalBind4_Icenc-SB0587,Nontoxin,Nontoxin,270.29
Icenc-SB0587_HSPC171_Icenc-SB0587,Nontoxin,Nontoxin,99.51
Icenc-SB0587_HSP90a_Icenc-SB0587,Nontoxin,Nontoxin,264.63
Icenc-SB0587_HSP71-2_Icenc-SB0587,Nontoxin,Nontoxin,618.14
Icenc-SB0587_HSP71-1_Icenc-SB0587,Nontoxin,Nontoxin,176.95
Icenc-SB0587_HSP70-4_Icenc-SB0587,Nontoxin,Nontoxin,107.17
Icenc-SB0587_HSP70-13_Icenc-SB0587,Nontoxin,Nontoxin,22.85
Icenc-SB0587_HSP70_Icenc-SB0587,Nontoxin,Nontoxin,112.95
Icenc-SB0587_HSP60_Icenc-SB0587,Nontoxin,Nontoxin,132.63
Icenc-SB0587_HSP10_Icenc-SB0587,Nontoxin,Nontoxin,664.14
Icenc-SB0587_HRP12_Icenc-SB0587,Nontoxin,Nontoxin,39.79
Icenc-SB0587_HPFB1_Icenc-SB0587,Nontoxin,Nontoxin,323.31
Icenc-SB0587_Hook2_Icenc-SB0587,Nontoxin,Nontoxin,18.75
Icenc-SB0587_Homeobox-AKR_Icenc-SB0587,Nontoxin,Nontoxin,20.8
Icenc-SB0587_HMGCoASyn_Icenc-SB0587,Nontoxin,Nontoxin,10.73
Icenc-SB0587_HMGBox1_Icenc-SB0587,Nontoxin,Nontoxin,69
Icenc-SB0587_HMG20A_Icenc-SB0587,Nontoxin,Nontoxin,24.26
Icenc-SB0587_HMG-box9_Icenc-SB0587,Nontoxin,Nontoxin,91.1
Icenc-SB0587_HMG-17_Icenc-SB0587,Nontoxin,Nontoxin,412.92
Icenc-SB0587_HMG-14A_Icenc-SB0587,Nontoxin,Nontoxin,163.02
Icenc-SB0587_HMG-14_Icenc-SB0587,Nontoxin,Nontoxin,324.93
Icenc-SB0587_HLAB5_Icenc-SB0587,Nontoxin,Nontoxin,36.87
Icenc-SB0587_HistoneH3-3-3_Icenc-SB0587,Nontoxin,Nontoxin,269.09
Icenc-SB0587_HistoneH3-3-2_Icenc-SB0587,Nontoxin,Nontoxin,563.68
Icenc-SB0587_HistoneH3-3-1_Icenc-SB0587,Nontoxin,Nontoxin,355.17
Icenc-SB0587_HistoneH2AZ_Icenc-SB0587,Nontoxin,Nontoxin,20.14
Icenc-SB0587_HistoneH2A-2_Icenc-SB0587,Nontoxin,Nontoxin,49.57
Icenc-SB0587_HistoneH2A-1_Icenc-SB0587,Nontoxin,Nontoxin,63.87
Icenc-SB0587_HistoneDeacetylase2_Icenc-SB0587,Nontoxin,Nontoxin,51.82
Icenc-SB0587_HistoneDeacetylase1_Icenc-SB0587,Nontoxin,Nontoxin,32.44
Icenc-SB0587_HistoneBind_Icenc-SB0587,Nontoxin,Nontoxin,243.55
Icenc-SB0587_HistoneAcetyltransferaseB_Icenc-SB0587,Nontoxin,Nontoxin,16.46
Icenc-SB0587_HistNMeT_Icenc-SB0587,Nontoxin,Nontoxin,34.72
Icenc-SB0587_Histidyl-tRNASyn2_Icenc-SB0587,Nontoxin,Nontoxin,30.21
Icenc-SB0587_Histidyl-tRNASyn1_Icenc-SB0587,Nontoxin,Nontoxin,123.36
Icenc-SB0587_HistidineNBP1_Icenc-SB0587,Nontoxin,Nontoxin,118.88
Icenc-SB0587_HistDeacet3_Icenc-SB0587,Nontoxin,Nontoxin,11.24
Icenc-SB0587_HistDeacet11_Icenc-SB0587,Nontoxin,Nontoxin,11.14
Icenc-SB0587_Hippocampus1_Icenc-SB0587,Nontoxin,Nontoxin,66.4
Icenc-SB0587_Hippocalcin-1_Icenc-SB0587,Nontoxin,Nontoxin,11.43
Icenc-SB0587_HexosaminidaseD-2_Icenc-SB0587,Nontoxin,Nontoxin,18.44
Icenc-SB0587_HexosaminidaseD-1_Icenc-SB0587,Nontoxin,Nontoxin,9.03
Icenc-SB0587_hexokinase1_Icenc-SB0587,Nontoxin,Nontoxin,31.87
Icenc-SB0587_HexaprenMeT_Icenc-SB0587,Nontoxin,Nontoxin,13.28
Icenc-SB0587_HetNucRnpG_Icenc-SB0587,Nontoxin,Nontoxin,38.07
Icenc-SB0587_Heterozyg12_Icenc-SB0587,Nontoxin,Nontoxin,25.21
Icenc-SB0587_HermPud1_Icenc-SB0587,Nontoxin,Nontoxin,6.52
Icenc-SB0587_HepBX_Icenc-SB0587,Nontoxin,Nontoxin,58.64
Icenc-SB0587_HepatomaGF-3_Icenc-SB0587,Nontoxin,Nontoxin,7.05
Icenc-SB0587_Hepatocyte_Icenc-SB0587,Nontoxin,Nontoxin,42.22
Icenc-SB0587_Hemoglobin-rho_Icenc-SB0587,Nontoxin,Nontoxin,18.7
Icenc-SB0587_HCoADH_Icenc-SB0587,Nontoxin,Nontoxin,211.72
Icenc-SB0587_HBS1_Icenc-SB0587,Nontoxin,Nontoxin,64.63
Icenc-SB0587_HBDH_Icenc-SB0587,Nontoxin,Nontoxin,92.88
Icenc-SB0587_HACoADH2_Icenc-SB0587,Nontoxin,Nontoxin,55.66
