gene_id,Toxin_Nontoxin,Toxin_Class,Icenc-SB0699.genes.results
Icenc-SB0699_MaleylacetoacetateIsomerase_Icenc-SB0699,Nontoxin,Nontoxin,37.31
Icenc-SB0699_MaleEnh1_Icenc-SB0699,Nontoxin,Nontoxin,43.11
Icenc-SB0699_MalateDH_Icenc-SB0699,Nontoxin,Nontoxin,386.05
Icenc-SB0699_MAL2_Icenc-SB0699,Nontoxin,Nontoxin,25.14
Icenc-SB0699_MAK16_Icenc-SB0699,Nontoxin,Nontoxin,16.55
Icenc-SB0699_MajorVault_Icenc-SB0699,Nontoxin,Nontoxin,41.64
Icenc-SB0699_MagTran1_Icenc-SB0699,Nontoxin,Nontoxin,115.02
Icenc-SB0699_MagoNashi-2_Icenc-SB0699,Nontoxin,Nontoxin,62.06
Icenc-SB0699_mAdenylateKin4_Icenc-SB0699,Nontoxin,Nontoxin,22.55
Icenc-SB0699_MAD4_Icenc-SB0699,Nontoxin,Nontoxin,21.13
Icenc-SB0699_MacrophageMigInh_Icenc-SB0699,Nontoxin,Nontoxin,126.11
Icenc-SB0699_MacrophageCapping_Icenc-SB0699,Nontoxin,Nontoxin,24.66
Icenc-SB0699_LZIC_Icenc-SB0699,Nontoxin,Nontoxin,21.78
Icenc-SB0699_LysV0a1_Icenc-SB0699,Nontoxin,Nontoxin,6.94
Icenc-SB0699_LysosomalTMP4A_Icenc-SB0699,Nontoxin,Nontoxin,124.52
Icenc-SB0699_LysosomalAcidP_Icenc-SB0699,Nontoxin,Nontoxin,16.97
Icenc-SB0699_LysocardiolipinAT_Icenc-SB0699,Nontoxin,Nontoxin,16.42
Icenc-SB0699_LysoAcyl5_Icenc-SB0699,Nontoxin,Nontoxin,24.43
Icenc-SB0699_LysMpeptidoglycanBinding3_Icenc-SB0699,Nontoxin,Nontoxin,26.35
Icenc-SB0699_LYR-5_Icenc-SB0699,Nontoxin,Nontoxin,68.57
Icenc-SB0699_LXRbeta_Icenc-SB0699,Nontoxin,Nontoxin,9.41
Icenc-SB0699_LupusLa_Icenc-SB0699,Nontoxin,Nontoxin,46.97
Icenc-SB0699_Lunapark_Icenc-SB0699,Nontoxin,Nontoxin,7.61
Icenc-SB0699_Lumican_Icenc-SB0699,Nontoxin,Nontoxin,38.55
Icenc-SB0699_LTV1_Icenc-SB0699,Nontoxin,Nontoxin,44.96
Icenc-SB0699_LSm6_Icenc-SB0699,Nontoxin,Nontoxin,205.09
Icenc-SB0699_LSm4_Icenc-SB0699,Nontoxin,Nontoxin,78.76
Icenc-SB0699_LSM1U6_Icenc-SB0699,Nontoxin,Nontoxin,27.59
Icenc-SB0699_LSM14A_Icenc-SB0699,Nontoxin,Nontoxin,51.28
Icenc-SB0699_LPP3_Icenc-SB0699,Nontoxin,Nontoxin,18.6
Icenc-SB0699_LOC90806_Icenc-SB0699,Nontoxin,Nontoxin,8.74
Icenc-SB0699_LOC4205791_Icenc-SB0699,Nontoxin,Nontoxin,4.09
Icenc-SB0699_LOC100564480_Icenc-SB0699,Nontoxin,Nontoxin,192.33
Icenc-SB0699_LOC100561402_Icenc-SB0699,Nontoxin,Nontoxin,77.55
Icenc-SB0699_LOC100559892_Icenc-SB0699,Nontoxin,Nontoxin,11.16
Icenc-SB0699_LOC100472209_Icenc-SB0699,Nontoxin,Nontoxin,24.41
Icenc-SB0699_LLP_Icenc-SB0699,Nontoxin,Nontoxin,78.63
Icenc-SB0699_LipidPPH2_Icenc-SB0699,Nontoxin,Nontoxin,45.46
Icenc-SB0699_LipaseABHD12_Icenc-SB0699,Nontoxin,Nontoxin,11.96
Icenc-SB0699_LIM-SH3_Icenc-SB0699,Nontoxin,Nontoxin,4.36
Icenc-SB0699_LeuRichRepeat-57_Icenc-SB0699,Nontoxin,Nontoxin,23.03
Icenc-SB0699_LeuRich59_Icenc-SB0699,Nontoxin,Nontoxin,44.99
Icenc-SB0699_LeuRich42_Icenc-SB0699,Nontoxin,Nontoxin,6.4
Icenc-SB0699_LeuRich1_Icenc-SB0699,Nontoxin,Nontoxin,21.72
Icenc-SB0699_Leukemia1_Icenc-SB0699,Nontoxin,Nontoxin,31.01
Icenc-SB0699_LeucRch41_Icenc-SB0699,Nontoxin,Nontoxin,13.25
Icenc-SB0699_LeptinReceptor_Icenc-SB0699,Nontoxin,Nontoxin,27.82
Icenc-SB0699_Leptin1_Icenc-SB0699,Nontoxin,Nontoxin,10.43
Icenc-SB0699_Legumain_Icenc-SB0699,Nontoxin,Nontoxin,41.19
Icenc-SB0699_LDH-B_Icenc-SB0699,Nontoxin,Nontoxin,450.5
Icenc-SB0699_LCM1_Icenc-SB0699,Nontoxin,Nontoxin,38.13
Icenc-SB0699_LCFACoALig3_Icenc-SB0699,Nontoxin,Nontoxin,6.09
Icenc-SB0699_LBH_Icenc-SB0699,Nontoxin,Nontoxin,18.89
Icenc-SB0699_LathoserolOx_Icenc-SB0699,Nontoxin,Nontoxin,3.4
Icenc-SB0699_latexin_Icenc-SB0699,Nontoxin,Nontoxin,19.16
Icenc-SB0699_LASDHPT_Icenc-SB0699,Nontoxin,Nontoxin,2.68
Icenc-SB0699_laRel7_Icenc-SB0699,Nontoxin,Nontoxin,29.49
Icenc-SB0699_lanC1_Icenc-SB0699,Nontoxin,Nontoxin,18.1
Icenc-SB0699_LAMTOR2_Icenc-SB0699,Nontoxin,Nontoxin,144.92
Icenc-SB0699_LAMTOR1_Icenc-SB0699,Nontoxin,Nontoxin,43.63
Icenc-SB0699_LaminB_Icenc-SB0699,Nontoxin,Nontoxin,8.76
Icenc-SB0699_LactoglutathioneLyase_Icenc-SB0699,Nontoxin,Nontoxin,64.67
Icenc-SB0699_LactElev1_Icenc-SB0699,Nontoxin,Nontoxin,8.23
Icenc-SB0699_Lactamase-2_Icenc-SB0699,Nontoxin,Nontoxin,20.79
Icenc-SB0699_LA4-hydrolase_Icenc-SB0699,Nontoxin,Nontoxin,50.4
Icenc-SB0699_KyurenineOT3_Icenc-SB0699,Nontoxin,Nontoxin,11.27
Icenc-SB0699_KunBPTI_trinity4279,Nontoxin,Nontoxin,429.38
Icenc-SB0699_KRR1_Icenc-SB0699,Nontoxin,Nontoxin,19.8
Icenc-SB0699_KRas_Icenc-SB0699,Nontoxin,Nontoxin,36.44
Icenc-SB0699_KOTransaminase1_Icenc-SB0699,Nontoxin,Nontoxin,26.15
Icenc-SB0699_KishB_Icenc-SB0699,Nontoxin,Nontoxin,64.76
Icenc-SB0699_KishA_Icenc-SB0699,Nontoxin,Nontoxin,165.4
Icenc-SB0699_KinII-d_Icenc-SB0699,Nontoxin,Nontoxin,133.87
Icenc-SB0699_KinesinLightChain4_Icenc-SB0699,Nontoxin,Nontoxin,22.29
Icenc-SB0699_Kinesin-KIF2A-1_Icenc-SB0699,Nontoxin,Nontoxin,6.04
Icenc-SB0699_KinC-2_Icenc-SB0699,Nontoxin,Nontoxin,85.38
Icenc-SB0699_Kin9_Icenc-SB0699,Nontoxin,Nontoxin,14.09
Icenc-SB0699_Kin17-1_Icenc-SB0699,Nontoxin,Nontoxin,4.34
Icenc-SB0699_KIAA1467_Icenc-SB0699,Nontoxin,Nontoxin,25.09
Icenc-SB0699_KIAA1143_Icenc-SB0699,Nontoxin,Nontoxin,34.22
Icenc-SB0699_KH-RNABinding3_Icenc-SB0699,Nontoxin,Nontoxin,23.51
Icenc-SB0699_KeratinAsc2_Icenc-SB0699,Nontoxin,Nontoxin,403.14
Icenc-SB0699_KelchECH1_Icenc-SB0699,Nontoxin,Nontoxin,6.39
Icenc-SB0699_Kelch3_Icenc-SB0699,Nontoxin,Nontoxin,9.78
Icenc-SB0699_Kelch2_Icenc-SB0699,Nontoxin,Nontoxin,28.28
Icenc-SB0699_KAT5_Icenc-SB0699,Nontoxin,Nontoxin,7.65
Icenc-SB0699_JunDimerization-2_Icenc-SB0699,Nontoxin,Nontoxin,5.87
Icenc-SB0699_JunctionPlakoglobin_Icenc-SB0699,Nontoxin,Nontoxin,36.11
Icenc-SB0699_Josephin-1_Icenc-SB0699,Nontoxin,Nontoxin,6.16
Icenc-SB0699_JNK1MAPK8_Icenc-SB0699,Nontoxin,Nontoxin,7.19
Icenc-SB0699_Jagunal-1_Icenc-SB0699,Nontoxin,Nontoxin,48.75
Icenc-SB0699_ITPPP_Icenc-SB0699,Nontoxin,Nontoxin,16.55
Icenc-SB0699_IST1_Icenc-SB0699,Nontoxin,Nontoxin,81.42
Icenc-SB0699_IsocitrateDHCyt_Icenc-SB0699,Nontoxin,Nontoxin,94.14
Icenc-SB0699_isletCell1_Icenc-SB0699,Nontoxin,Nontoxin,33.33
Icenc-SB0699_IPDPDIsomerase_Icenc-SB0699,Nontoxin,Nontoxin,217.59
Icenc-SB0699_IntraflagellarTransport-27_Icenc-SB0699,Nontoxin,Nontoxin,12.36
Icenc-SB0699_IntraflagellarTrans80_Icenc-SB0699,Nontoxin,Nontoxin,10.41
Icenc-SB0699_Intraflagellar20_Icenc-SB0699,Nontoxin,Nontoxin,34.27
Icenc-SB0699_InterferonReg2_Icenc-SB0699,Nontoxin,Nontoxin,10.8
Icenc-SB0699_InterferonReg_Icenc-SB0699,Nontoxin,Nontoxin,23.23
Icenc-SB0699_Integrator11_Icenc-SB0699,Nontoxin,Nontoxin,15.47
Icenc-SB0699_IntComp9_Icenc-SB0699,Nontoxin,Nontoxin,4.64
Icenc-SB0699_IntComp12_Icenc-SB0699,Nontoxin,Nontoxin,15.98
Icenc-SB0699_InsulinInd2_Icenc-SB0699,Nontoxin,Nontoxin,6.47
Icenc-SB0699_InsulinInd1_Icenc-SB0699,Nontoxin,Nontoxin,14.43
Icenc-SB0699_InsulinGF-5_Icenc-SB0699,Nontoxin,Nontoxin,12.52
Icenc-SB0699_InositolMonophosphatase1_Icenc-SB0699,Nontoxin,Nontoxin,5.21
Icenc-SB0699_InositolHexKin2_Icenc-SB0699,Nontoxin,Nontoxin,90.81
Icenc-SB0699_InorganicPP_Icenc-SB0699,Nontoxin,Nontoxin,26.96
Icenc-SB0699_InhibGrowth4_Icenc-SB0699,Nontoxin,Nontoxin,12.56
Icenc-SB0699_InhibGrowth3_Icenc-SB0699,Nontoxin,Nontoxin,15.57
Icenc-SB0699_InhGrowth5_Icenc-SB0699,Nontoxin,Nontoxin,2.61
Icenc-SB0699_InhApoptosis_Icenc-SB0699,Nontoxin,Nontoxin,28.51
Icenc-SB0699_Importin-a4_Icenc-SB0699,Nontoxin,Nontoxin,27.18
Icenc-SB0699_Importin-a2_Icenc-SB0699,Nontoxin,Nontoxin,19.63
Icenc-SB0699_Importin-a1_Icenc-SB0699,Nontoxin,Nontoxin,11
Icenc-SB0699_IMPDehydro2_Icenc-SB0699,Nontoxin,Nontoxin,26.93
Icenc-SB0699_IMP-2A_Icenc-SB0699,Nontoxin,Nontoxin,614.9
Icenc-SB0699_ImmunoglobulinVariableMotif_Icenc-SB0699,Nontoxin,Nontoxin,12.17
Icenc-SB0699_ImmEarlyResp3Int1_Icenc-SB0699,Nontoxin,Nontoxin,267.69
Icenc-SB0699_ImmatColonCar_Icenc-SB0699,Nontoxin,Nontoxin,22.24
Icenc-SB0699_IKBKE-Suppressor1_Icenc-SB0699,Nontoxin,Nontoxin,14.08
Icenc-SB0699_IDH-a_Icenc-SB0699,Nontoxin,Nontoxin,29.25
Icenc-SB0699_ID-g1_Icenc-SB0699,Nontoxin,Nontoxin,68.25
Icenc-SB0699_ICCaKChannel4_Icenc-SB0699,Nontoxin,Nontoxin,238.01
Icenc-SB0699_HypPro1-3_Icenc-SB0699,Nontoxin,Nontoxin,15.97
Icenc-SB0699_HydroxySter2_Icenc-SB0699,Nontoxin,Nontoxin,15.73
Icenc-SB0699_HydroxybutyrateDH-2_Icenc-SB0699,Nontoxin,Nontoxin,25.32
Icenc-SB0699_HydroxyacylCoA-DH3_Icenc-SB0699,Nontoxin,Nontoxin,10.51
Icenc-SB0699_Hydrolethalus1_Icenc-SB0699,Nontoxin,Nontoxin,6.57
Icenc-SB0699_HydPNKD_Icenc-SB0699,Nontoxin,Nontoxin,9.34
Icenc-SB0699_HyalBind4_Icenc-SB0699,Nontoxin,Nontoxin,135.19
Icenc-SB0699_HSPC171_Icenc-SB0699,Nontoxin,Nontoxin,39.07
Icenc-SB0699_HSP90a_Icenc-SB0699,Nontoxin,Nontoxin,88.23
Icenc-SB0699_HSP71-1_Icenc-SB0699,Nontoxin,Nontoxin,100.58
Icenc-SB0699_HSP70-13_Icenc-SB0699,Nontoxin,Nontoxin,14.11
Icenc-SB0699_HSP70_Icenc-SB0699,Nontoxin,Nontoxin,51.94
Icenc-SB0699_HSP60_Icenc-SB0699,Nontoxin,Nontoxin,72.06
Icenc-SB0699_HSP10_Icenc-SB0699,Nontoxin,Nontoxin,288.8
Icenc-SB0699_HRP12_Icenc-SB0699,Nontoxin,Nontoxin,42.44
Icenc-SB0699_HPFB1_Icenc-SB0699,Nontoxin,Nontoxin,220.14
Icenc-SB0699_Homeobox-AKR_Icenc-SB0699,Nontoxin,Nontoxin,11.41
Icenc-SB0699_HMGCoASyn_Icenc-SB0699,Nontoxin,Nontoxin,5.71
Icenc-SB0699_HMGBox1_Icenc-SB0699,Nontoxin,Nontoxin,46.72
Icenc-SB0699_HMG20A_Icenc-SB0699,Nontoxin,Nontoxin,35.28
Icenc-SB0699_HMG-box9_Icenc-SB0699,Nontoxin,Nontoxin,47.29
Icenc-SB0699_HMG-17_Icenc-SB0699,Nontoxin,Nontoxin,272.96
Icenc-SB0699_HMG-14A_Icenc-SB0699,Nontoxin,Nontoxin,169.04
Icenc-SB0699_HMG-14_Icenc-SB0699,Nontoxin,Nontoxin,256.75
Icenc-SB0699_HLAB5_Icenc-SB0699,Nontoxin,Nontoxin,23.25
Icenc-SB0699_HistoneH3-3-3_Icenc-SB0699,Nontoxin,Nontoxin,148.41
Icenc-SB0699_HistoneH3-3-2_Icenc-SB0699,Nontoxin,Nontoxin,489.49
Icenc-SB0699_HistoneH3-3-1_Icenc-SB0699,Nontoxin,Nontoxin,216.95
Icenc-SB0699_HistoneH2AZ_Icenc-SB0699,Nontoxin,Nontoxin,29.71
Icenc-SB0699_HistoneH2A-2_Icenc-SB0699,Nontoxin,Nontoxin,31.54
Icenc-SB0699_HistoneH2A-1_Icenc-SB0699,Nontoxin,Nontoxin,37.26
Icenc-SB0699_HistoneDeacetylase2_Icenc-SB0699,Nontoxin,Nontoxin,31.39
Icenc-SB0699_HistoneDeacetylase1_Icenc-SB0699,Nontoxin,Nontoxin,19.13
Icenc-SB0699_HistoneBind_Icenc-SB0699,Nontoxin,Nontoxin,118.99
Icenc-SB0699_HistoneAcetyltransferaseB_Icenc-SB0699,Nontoxin,Nontoxin,16.74
Icenc-SB0699_HistNMeT_Icenc-SB0699,Nontoxin,Nontoxin,15.8
Icenc-SB0699_Histidyl-tRNASyn2_Icenc-SB0699,Nontoxin,Nontoxin,20.43
Icenc-SB0699_Histidyl-tRNASyn1_Icenc-SB0699,Nontoxin,Nontoxin,65.64
Icenc-SB0699_HistDeacet11_Icenc-SB0699,Nontoxin,Nontoxin,12.32
Icenc-SB0699_Hippocampus1_Icenc-SB0699,Nontoxin,Nontoxin,30.95
Icenc-SB0699_Hippocalcin-1_Icenc-SB0699,Nontoxin,Nontoxin,14.08
Icenc-SB0699_HexosaminidaseD-2_Icenc-SB0699,Nontoxin,Nontoxin,27.2
Icenc-SB0699_HexosaminidaseD-1_Icenc-SB0699,Nontoxin,Nontoxin,8.25
Icenc-SB0699_HexaprenMeT_Icenc-SB0699,Nontoxin,Nontoxin,12.1
Icenc-SB0699_HetNucRnpG_Icenc-SB0699,Nontoxin,Nontoxin,38.51
Icenc-SB0699_Heterozyg12_Icenc-SB0699,Nontoxin,Nontoxin,9.44
Icenc-SB0699_HepBX_Icenc-SB0699,Nontoxin,Nontoxin,51.19
Icenc-SB0699_HepatomaGF-3_Icenc-SB0699,Nontoxin,Nontoxin,8.06
Icenc-SB0699_Hepatocyte_Icenc-SB0699,Nontoxin,Nontoxin,23.71
Icenc-SB0699_Hemoglobin-rho_Icenc-SB0699,Nontoxin,Nontoxin,146.96
Icenc-SB0699_Hemoglobin-b1_Icenc-SB0699,Nontoxin,Nontoxin,50.08
Icenc-SB0699_HCoADH_Icenc-SB0699,Nontoxin,Nontoxin,57.58
Icenc-SB0699_HBS1_Icenc-SB0699,Nontoxin,Nontoxin,33.07
Icenc-SB0699_HBDH_Icenc-SB0699,Nontoxin,Nontoxin,76.42
Icenc-SB0699_HACoADH2_Icenc-SB0699,Nontoxin,Nontoxin,62.53
Icenc-SB0699_H-ACARibonucleoprotein3_Icenc-SB0699,Nontoxin,Nontoxin,36.11
Icenc-SB0699_Guk1_Icenc-SB0699,Nontoxin,Nontoxin,70.33
Icenc-SB0699_GuanMonRed_Icenc-SB0699,Nontoxin,Nontoxin,23.65
Icenc-SB0699_GuanineNucBinding-b1_Icenc-SB0699,Nontoxin,Nontoxin,32.01
Icenc-SB0699_GuanineBinding3_Icenc-SB0699,Nontoxin,Nontoxin,14.63
Icenc-SB0699_GuanineBinding-g12_Icenc-SB0699,Nontoxin,Nontoxin,2.51
Icenc-SB0699_GuanineBinding-a1_Icenc-SB0699,Nontoxin,Nontoxin,13.29
Icenc-SB0699_GTPnpRAN1_Icenc-SB0699,Nontoxin,Nontoxin,203.2
Icenc-SB0699_GTPBindingSAR1a_Icenc-SB0699,Nontoxin,Nontoxin,66
Icenc-SB0699_GTPBindingD_Icenc-SB0699,Nontoxin,Nontoxin,47.48
Icenc-SB0699_GTPBinding2_Icenc-SB0699,Nontoxin,Nontoxin,19.07
Icenc-SB0699_GTPBinding-RhoE_Icenc-SB0699,Nontoxin,Nontoxin,16.05
Icenc-SB0699_GTPBinding_Icenc-SB0699,Nontoxin,Nontoxin,27.07
Icenc-SB0699_GTPBind10_Icenc-SB0699,Nontoxin,Nontoxin,12.51
Icenc-SB0699_GTF2I1_Icenc-SB0699,Nontoxin,Nontoxin,19.99
Icenc-SB0699_GST-t1_Icenc-SB0699,Nontoxin,Nontoxin,304.23
Icenc-SB0699_GST-P_Icenc-SB0699,Nontoxin,Nontoxin,125.47
Icenc-SB0699_GST-mu_Icenc-SB0699,Nontoxin,Nontoxin,356
Icenc-SB0699_GST-3_Icenc-SB0699,Nontoxin,Nontoxin,38.36
Icenc-SB0699_GSK3-b_Icenc-SB0699,Nontoxin,Nontoxin,16.1
Icenc-SB0699_GRP78_Icenc-SB0699,Nontoxin,Nontoxin,1459.85
Icenc-SB0699_GrowthFactorRec2-1_Icenc-SB0699,Nontoxin,Nontoxin,15.38
Icenc-SB0699_GrowthArrestDNADamage-GADD45_Icenc-SB0699,Nontoxin,Nontoxin,4.08
Icenc-SB0699_GrowthArrest6_Icenc-SB0699,Nontoxin,Nontoxin,46.44
Icenc-SB0699_Grancalcin_Icenc-SB0699,Nontoxin,Nontoxin,151.3
Icenc-SB0699_Grainyhead1_Icenc-SB0699,Nontoxin,Nontoxin,4.87
Icenc-SB0699_GProtein-g5_Icenc-SB0699,Nontoxin,Nontoxin,121.63
Icenc-SB0699_GPNTDTransferase1_Icenc-SB0699,Nontoxin,Nontoxin,18.99
Icenc-SB0699_GPNLoop3_Icenc-SB0699,Nontoxin,Nontoxin,16.44
Icenc-SB0699_GPI-EPT_Icenc-SB0699,Nontoxin,Nontoxin,4.09
Icenc-SB0699_GPatch-Ankyrin1_Icenc-SB0699,Nontoxin,Nontoxin,16.83
Icenc-SB0699_GOT1B_Icenc-SB0699,Nontoxin,Nontoxin,24.68
Icenc-SB0699_GolgiPP3_Icenc-SB0699,Nontoxin,Nontoxin,92.77
Icenc-SB0699_GolgipHReg_Icenc-SB0699,Nontoxin,Nontoxin,11.87
Icenc-SB0699_GolginA7_Icenc-SB0699,Nontoxin,Nontoxin,59.09
Icenc-SB0699_GolginA5-1_Icenc-SB0699,Nontoxin,Nontoxin,21.32
Icenc-SB0699_Golgin45_Icenc-SB0699,Nontoxin,Nontoxin,48.5
Icenc-SB0699_Golgi7_Icenc-SB0699,Nontoxin,Nontoxin,30.29
Icenc-SB0699_Golgi2_Icenc-SB0699,Nontoxin,Nontoxin,16.7
Icenc-SB0699_Golgi-SNAP_Icenc-SB0699,Nontoxin,Nontoxin,43.28
Icenc-SB0699_GNBP-a_Icenc-SB0699,Nontoxin,Nontoxin,88.47
Icenc-SB0699_GnbB2_Icenc-SB0699,Nontoxin,Nontoxin,1427.56
Icenc-SB0699_GMPSyn_Icenc-SB0699,Nontoxin,Nontoxin,10.72
Icenc-SB0699_GMPRed2_Icenc-SB0699,Nontoxin,Nontoxin,9.2
Icenc-SB0699_GlyoxylateRed_Icenc-SB0699,Nontoxin,Nontoxin,91.73
Icenc-SB0699_Glyoxalase4_Icenc-SB0699,Nontoxin,Nontoxin,25.47
Icenc-SB0699_GlycPhosDeh_Icenc-SB0699,Nontoxin,Nontoxin,220.09
Icenc-SB0699_Glycosyltransferase-4_Icenc-SB0699,Nontoxin,Nontoxin,1234.38
Icenc-SB0699_Glycogenin1_Icenc-SB0699,Nontoxin,Nontoxin,39.4
Icenc-SB0699_GlycineNMethyltransferase_Icenc-SB0699,Nontoxin,Nontoxin,36.95
Icenc-SB0699_gly3PhosDeh1_Icenc-SB0699,Nontoxin,Nontoxin,3.32
Icenc-SB0699_GlutRNASynt1_Icenc-SB0699,Nontoxin,Nontoxin,4.17
Icenc-SB0699_glutPerox4b_Icenc-SB0699,Nontoxin,Nontoxin,48.17
Icenc-SB0699_GlutCoADeh_Icenc-SB0699,Nontoxin,Nontoxin,18.17
Icenc-SB0699_Glutaredoxin1_Icenc-SB0699,Nontoxin,Nontoxin,1266.44
Icenc-SB0699_GlutamateCysteineLigase_Icenc-SB0699,Nontoxin,Nontoxin,10.99
Icenc-SB0699_GlutamateCysLig_Icenc-SB0699,Nontoxin,Nontoxin,13.09
Icenc-SB0699_GlucPIsom_Icenc-SB0699,Nontoxin,Nontoxin,201
Icenc-SB0699_GlucoseTransporter1_Icenc-SB0699,Nontoxin,Nontoxin,8.07
Icenc-SB0699_GlucoseP-DH_Icenc-SB0699,Nontoxin,Nontoxin,45.69
Icenc-SB0699_Glu6Phos2_Icenc-SB0699,Nontoxin,Nontoxin,7.8
Icenc-SB0699_GlnSyn_Icenc-SB0699,Nontoxin,Nontoxin,155.58
Icenc-SB0699_GliaMaturationFactor-b_Icenc-SB0699,Nontoxin,Nontoxin,2.99
Icenc-SB0699_GlcNAcbGalB_Icenc-SB0699,Nontoxin,Nontoxin,55.44
Icenc-SB0699_GH-TMP_Icenc-SB0699,Nontoxin,Nontoxin,180.7
Icenc-SB0699_GerTran1D_Icenc-SB0699,Nontoxin,Nontoxin,18.71
Icenc-SB0699_GeranylgeranylTrans-2b_Icenc-SB0699,Nontoxin,Nontoxin,19.14
Icenc-SB0699_Geranylgeranyltrans-1a_Icenc-SB0699,Nontoxin,Nontoxin,36.2
Icenc-SB0699_GeranylgeranylPyrophosphateSyn_Icenc-SB0699,Nontoxin,Nontoxin,22.48
Icenc-SB0699_GenTFIIH3_Icenc-SB0699,Nontoxin,Nontoxin,30.44
Icenc-SB0699_Gemin6_Icenc-SB0699,Nontoxin,Nontoxin,4.14
Icenc-SB0699_gemAsc8_Icenc-SB0699,Nontoxin,Nontoxin,8.03
Icenc-SB0699_GekBS016P_Icenc-SB0699,Nontoxin,Nontoxin,14.32
Icenc-SB0699_GDPman46Deh_Icenc-SB0699,Nontoxin,Nontoxin,111.56
Icenc-SB0699_GDPFucoseTrans1_Icenc-SB0699,Nontoxin,Nontoxin,43.06
Icenc-SB0699_GDP-GTP-Exchange_Icenc-SB0699,Nontoxin,Nontoxin,3.41
Icenc-SB0699_GCSa3_Icenc-SB0699,Nontoxin,Nontoxin,10.16
Icenc-SB0699_GCR2Suppressor_Icenc-SB0699,Nontoxin,Nontoxin,14.14
Icenc-SB0699_GBinding_Icenc-SB0699,Nontoxin,Nontoxin,279.5
Icenc-SB0699_GATS1_Icenc-SB0699,Nontoxin,Nontoxin,2.47
Icenc-SB0699_GapJunction-g1_Icenc-SB0699,Nontoxin,Nontoxin,50.22
Icenc-SB0699_GAPDH_Icenc-SB0699,Nontoxin,Nontoxin,1009.55
Icenc-SB0699_Ganglioside2_Icenc-SB0699,Nontoxin,Nontoxin,13.77
Icenc-SB0699_GammaSecretase_Icenc-SB0699,Nontoxin,Nontoxin,223.73
Icenc-SB0699_GametogenetinBinding2-1_Icenc-SB0699,Nontoxin,Nontoxin,12.91
Icenc-SB0699_GalectinRel_Icenc-SB0699,Nontoxin,Nontoxin,4.7
Icenc-SB0699_Galactosyltransferase3_Icenc-SB0699,Nontoxin,Nontoxin,119.33
Icenc-SB0699_Galactosyltransferase1A_Icenc-SB0699,Nontoxin,Nontoxin,5.15
Icenc-SB0699_Galactosyltransferase1_Icenc-SB0699,Nontoxin,Nontoxin,9.6
Icenc-SB0699_GADD45_Icenc-SB0699,Nontoxin,Nontoxin,35.83
Icenc-SB0699_GABARec_Icenc-SB0699,Nontoxin,Nontoxin,1191.45
Icenc-SB0699_GABA2_Icenc-SB0699,Nontoxin,Nontoxin,136.14
Icenc-SB0699_G6PI1_Icenc-SB0699,Nontoxin,Nontoxin,13.8
Icenc-SB0699_G3PTrans_Icenc-SB0699,Nontoxin,Nontoxin,36.09
Icenc-SB0699_G3PDH_Icenc-SB0699,Nontoxin,Nontoxin,190.03
Icenc-SB0699_G3PA3_Icenc-SB0699,Nontoxin,Nontoxin,27.71
Icenc-SB0699_G2MitoticCyclin-B1_Icenc-SB0699,Nontoxin,Nontoxin,8.48
Icenc-SB0699_G1-S-cyclin-D3_Icenc-SB0699,Nontoxin,Nontoxin,6.24
Icenc-SB0699_FumarylacetoacetateHyd2A_Icenc-SB0699,Nontoxin,Nontoxin,6.55
Icenc-SB0699_Fumarylacetoacetase_Icenc-SB0699,Nontoxin,Nontoxin,17.13
Icenc-SB0699_Fukutin_Icenc-SB0699,Nontoxin,Nontoxin,11.08
Icenc-SB0699_FtsJMeT1_Icenc-SB0699,Nontoxin,Nontoxin,9.05
Icenc-SB0699_FSS108C1_Icenc-SB0699,Nontoxin,Nontoxin,3.67
Icenc-SB0699_FrucBiPAldolaseB_Icenc-SB0699,Nontoxin,Nontoxin,485.14
Icenc-SB0699_FRG1_Icenc-SB0699,Nontoxin,Nontoxin,30.24
Icenc-SB0699_FragileX_Icenc-SB0699,Nontoxin,Nontoxin,32.1
Icenc-SB0699_Forkhead-I1ema_Icenc-SB0699,Nontoxin,Nontoxin,78.8
Icenc-SB0699_Follistatin1_Icenc-SB0699,Nontoxin,Nontoxin,33.84
Icenc-SB0699_Folliculin_Icenc-SB0699,Nontoxin,Nontoxin,11
Icenc-SB0699_Flotillin2_Icenc-SB0699,Nontoxin,Nontoxin,31.62
Icenc-SB0699_Flotillin1_Icenc-SB0699,Nontoxin,Nontoxin,6.52
Icenc-SB0699_FlapEndoNuc1_Icenc-SB0699,Nontoxin,Nontoxin,17.87
Icenc-SB0699_FKBP3_Icenc-SB0699,Nontoxin,Nontoxin,83.23
Icenc-SB0699_Fizzy1_Icenc-SB0699,Nontoxin,Nontoxin,5.36
Icenc-SB0699_fidgetin1_Icenc-SB0699,Nontoxin,Nontoxin,3.12
Icenc-SB0699_fhl3_Icenc-SB0699,Nontoxin,Nontoxin,7.34
Icenc-SB0699_FGFR1_Icenc-SB0699,Nontoxin,Nontoxin,113.68
Icenc-SB0699_FeSCluster1_Icenc-SB0699,Nontoxin,Nontoxin,69.88
Icenc-SB0699_FeS1-CDGSH_Icenc-SB0699,Nontoxin,Nontoxin,66.72
Icenc-SB0699_FerritinLight_Icenc-SB0699,Nontoxin,Nontoxin,203.08
