Time,Icenc-SB0699,Icenc-SB0587,Icenc-CLP2288
31.45,-1180,-1047,1571
31.45833,-1180,-1046,1544
31.46667,-1180,-1046,1517
31.475,-1179,-1046,1490
31.48333,-1179,-1047,1463
31.49167,-1179,-1047,1435
31.5,-1178,-1048,1407
31.50833,-1177,-1048,1377
31.51667,-1175,-1048,1348
31.525,-1173,-1048,1317
31.53333,-1171,-1050,1286
31.54167,-1169,-1052,1257
31.55,-1167,-1053,1227
31.55833,-1164,-1055,1197
31.56667,-1162,-1057,1168
31.575,-1158,-1059,1139
31.58333,-1155,-1062,1110
31.59167,-1152,-1066,1080
31.6,-1149,-1069,1052
31.60833,-1146,-1072,1025
31.61667,-1143,-1075,999
31.625,-1140,-1078,974
31.63333,-1136,-1082,949
31.64167,-1133,-1087,926
31.65,-1130,-1092,905
31.65833,-1127,-1097,884
31.66667,-1124,-1102,865
31.675,-1122,-1109,847
31.68333,-1120,-1116,829
31.69167,-1118,-1124,813
31.7,-1115,-1132,797
31.70833,-1112,-1139,783
31.71667,-1110,-1148,770
31.725,-1109,-1156,757
31.73333,-1108,-1165,744
31.74167,-1108,-1175,730
31.75,-1107,-1184,717
31.75833,-1106,-1194,705
31.76667,-1105,-1204,693
31.775,-1105,-1213,680
31.78333,-1105,-1223,667
31.79167,-1104,-1235,654
31.8,-1104,-1246,640
31.80833,-1103,-1257,626
31.81667,-1103,-1267,613
31.825,-1104,-1278,599
31.83333,-1106,-1290,584
31.84167,-1107,-1302,570
31.85,-1107,-1313,555
31.85833,-1108,-1323,541
31.86667,-1108,-1334,527
31.875,-1108,-1344,516
31.88333,-1109,-1355,503
31.89167,-1110,-1366,492
31.9,-1110,-1377,481
31.90833,-1111,-1387,470
31.91667,-1112,-1397,460
31.925,-1112,-1407,450
31.93333,-1112,-1415,440
31.94167,-1112,-1424,431
31.95,-1112,-1432,422
31.95833,-1112,-1439,412
31.96667,-1112,-1447,402
31.975,-1112,-1456,393
31.98333,-1112,-1464,385
31.99167,-1112,-1471,378
32,-1111,-1477,369
32.00833,-1109,-1484,362
32.01667,-1107,-1489,355
32.025,-1105,-1495,349
32.03333,-1103,-1501,345
32.04167,-1102,-1507,342
32.05,-1099,-1514,340
32.05833,-1097,-1519,339
32.06667,-1095,-1523,339
32.075,-1091,-1527,341
32.08333,-1086,-1532,343
32.09167,-1081,-1537,348
32.1,-1076,-1542,354
32.10833,-1071,-1547,362
32.11667,-1067,-1551,372
32.125,-1063,-1555,384
32.13333,-1060,-1559,398
32.14167,-1056,-1564,415
32.15,-1051,-1568,433
32.15833,-1047,-1574,455
32.16667,-1042,-1579,477
32.175,-1038,-1584,502
32.18333,-1034,-1589,530
32.19167,-1031,-1594,560
32.2,-1026,-1600,592
32.20833,-1023,-1606,627
32.21667,-1020,-1612,663
32.225,-1015,-1617,701
32.23333,-1011,-1623,741
32.24167,-1008,-1629,782
32.25,-1004,-1635,825
32.25833,-1000,-1640,870
32.26667,-996,-1646,917
32.275,-993,-1650,966
32.28333,-989,-1655,1016
32.29167,-986,-1660,1066
32.3,-983,-1665,1118
32.30833,-980,-1671,1170
32.31667,-978,-1676,1225
32.325,-975,-1682,1281
32.33333,-972,-1686,1337
32.34167,-970,-1692,1394
32.35,-968,-1697,1451
32.35833,-966,-1702,1509
32.36667,-965,-1706,1567
32.375,-963,-1709,1628
32.38333,-961,-1712,1689
32.39167,-960,-1715,1753
32.4,-959,-1719,1818
32.40833,-959,-1722,1883
32.41667,-960,-1725,1949
32.425,-959,-1728,2016
32.43333,-959,-1731,2085
32.44167,-959,-1732,2153
32.45,-958,-1734,2223
32.45833,-958,-1735,2293
32.46667,-958,-1736,2364
32.475,-959,-1736,2436
32.48333,-959,-1736,2507
32.49167,-960,-1736,2577
32.5,-961,-1736,2645
32.50833,-963,-1737,2711
32.51667,-964,-1738,2777
32.525,-966,-1738,2842
32.53333,-967,-1737,2904
32.54167,-969,-1737,2963
32.55,-971,-1736,3020
32.55833,-973,-1737,3073
32.56667,-974,-1736,3121
32.575,-975,-1735,3165
32.58333,-977,-1733,3203
32.59167,-979,-1733,3236
32.6,-981,-1733,3263
32.60833,-983,-1732,3283
32.61667,-985,-1730,3298
32.625,-988,-1730,3306
32.63333,-992,-1729,3308
32.64167,-996,-1728,3304
32.65,-1000,-1726,3294
32.65833,-1004,-1725,3277
32.66667,-1008,-1724,3255
32.675,-1012,-1725,3227
32.68333,-1015,-1724,3192
32.69167,-1020,-1724,3153
32.7,-1025,-1724,3110
32.70833,-1030,-1722,3063
32.71667,-1035,-1720,3011
32.725,-1040,-1718,2954
32.73333,-1046,-1717,2893
32.74167,-1052,-1716,2832
32.75,-1058,-1715,2766
32.75833,-1064,-1714,2698
32.76667,-1070,-1714,2627
32.775,-1076,-1713,2556
32.78333,-1083,-1712,2481
32.79167,-1090,-1711,2404
32.8,-1098,-1709,2327
32.80833,-1104,-1707,2249
32.81667,-1111,-1705,2169
32.825,-1118,-1703,2089
32.83333,-1126,-1701,2010
32.84167,-1134,-1700,1931
32.85,-1141,-1698,1852
32.85833,-1148,-1695,1775
32.86667,-1155,-1693,1699
32.875,-1161,-1689,1626
32.88333,-1168,-1686,1556
32.89167,-1175,-1684,1487
32.9,-1182,-1681,1421
32.90833,-1189,-1677,1358
32.91667,-1195,-1672,1297
32.925,-1201,-1668,1239
32.93333,-1207,-1664,1184
32.94167,-1212,-1659,1133
32.95,-1217,-1653,1085
32.95833,-1221,-1649,1041
32.96667,-1224,-1644,1000
32.975,-1229,-1637,962
32.98333,-1232,-1631,928
32.99167,-1235,-1625,898
33,-1238,-1621,872
33.00833,-1240,-1615,850
33.01667,-1242,-1610,830
33.025,-1243,-1604,813
33.03333,-1245,-1598,799
33.04167,-1245,-1593,789
33.05,-1246,-1587,782
33.05833,-1246,-1582,778
33.06667,-1246,-1575,777
33.075,-1246,-1570,777
33.08333,-1246,-1564,780
33.09167,-1245,-1559,785
33.1,-1244,-1553,792
33.10833,-1243,-1548,800
33.11667,-1241,-1543,810
33.125,-1240,-1538,821
33.13333,-1237,-1533,834
33.14167,-1236,-1529,847
33.15,-1235,-1525,860
33.15833,-1234,-1522,874
33.16667,-1233,-1518,888
33.175,-1231,-1515,901
33.18333,-1229,-1513,914
33.19167,-1227,-1511,927
33.2,-1226,-1509,940
33.20833,-1224,-1507,952
33.21667,-1223,-1505,964
33.225,-1222,-1503,975
33.23333,-1220,-1502,986
33.24167,-1218,-1501,998
33.25,-1217,-1500,1010
33.25833,-1216,-1500,1021
33.26667,-1215,-1501,1033
33.275,-1215,-1501,1045
33.28333,-1215,-1502,1058
33.29167,-1213,-1502,1070
33.3,-1212,-1503,1083
33.30833,-1211,-1506,1096
33.31667,-1211,-1507,1110
33.325,-1210,-1509,1123
33.33333,-1209,-1511,1138
33.34167,-1207,-1512,1152
33.35,-1206,-1512,1166
33.35833,-1205,-1513,1178
33.36667,-1204,-1514,1189
33.375,-1203,-1514,1200
33.38333,-1203,-1514,1211
33.39167,-1201,-1513,1221
33.4,-1200,-1514,1230
33.40833,-1199,-1515,1236
33.41667,-1197,-1514,1241
33.425,-1196,-1513,1245
33.43333,-1194,-1512,1246
33.44167,-1193,-1509,1247
33.45,-1191,-1507,1247
33.45833,-1189,-1506,1246
33.46667,-1188,-1505,1244
33.475,-1186,-1504,1240
33.48333,-1184,-1503,1235
33.49167,-1182,-1502,1231
33.5,-1180,-1499,1225
33.50833,-1179,-1498,1217
33.51667,-1179,-1496,1208
33.525,-1177,-1495,1197
33.53333,-1177,-1495,1184
33.54167,-1177,-1494,1172
33.55,-1177,-1494,1157
33.55833,-1178,-1494,1142
33.56667,-1178,-1493,1126
33.575,-1179,-1494,1110
33.58333,-1180,-1495,1091
33.59167,-1180,-1495,1069
33.6,-1181,-1496,1047
33.60833,-1182,-1497,1025
33.61667,-1183,-1498,1002
33.625,-1185,-1499,978
33.63333,-1187,-1500,954
33.64167,-1189,-1501,928
33.65,-1192,-1503,903
33.65833,-1195,-1505,877
33.66667,-1198,-1507,852
33.675,-1201,-1508,827
33.68333,-1203,-1511,803
33.69167,-1205,-1514,779
33.7,-1207,-1517,756
33.70833,-1209,-1521,734
33.71667,-1211,-1525,714
33.725,-1215,-1528,695
33.73333,-1217,-1531,676
33.74167,-1219,-1535,657
33.75,-1222,-1538,640
33.75833,-1224,-1541,624
33.76667,-1226,-1544,609
33.775,-1228,-1546,594
33.78333,-1231,-1550,581
33.79167,-1233,-1552,569
33.8,-1236,-1555,559
33.80833,-1238,-1557,550
33.81667,-1240,-1559,542
33.825,-1241,-1561,535
33.83333,-1241,-1563,530
33.84167,-1242,-1563,526
33.85,-1244,-1565,522
33.85833,-1244,-1566,520
33.86667,-1245,-1566,520
33.875,-1246,-1567,521
33.88333,-1246,-1567,523
33.89167,-1247,-1566,525
33.9,-1246,-1565,528
33.90833,-1247,-1563,532
33.91667,-1248,-1561,537
33.925,-1248,-1560,543
33.93333,-1247,-1559,548
33.94167,-1247,-1557,554
33.95,-1248,-1555,558
33.95833,-1248,-1552,563
33.96667,-1249,-1550,568
33.975,-1250,-1548,571
33.98333,-1250,-1546,575
33.99167,-1250,-1543,578
34,-1249,-1541,581
34.00833,-1249,-1539,583
34.01667,-1250,-1538,584
34.025,-1251,-1538,584
34.03333,-1251,-1537,584
34.04167,-1253,-1537,583
34.05,-1252,-1536,582
34.05833,-1252,-1535,579
34.06667,-1251,-1534,575
34.075,-1252,-1533,569
34.08333,-1252,-1532,563
34.09167,-1252,-1533,557
34.1,-1253,-1534,548
34.10833,-1255,-1534,538
34.11667,-1256,-1535,527
34.125,-1258,-1535,514
34.13333,-1260,-1537,500
34.14167,-1261,-1537,486
34.15,-1263,-1537,471
34.15833,-1266,-1537,455
34.16667,-1269,-1537,439
34.175,-1272,-1537,425
34.18333,-1275,-1537,410
34.19167,-1277,-1538,396
34.2,-1280,-1538,382
34.20833,-1282,-1539,369
34.21667,-1285,-1540,357
34.225,-1288,-1540,346
34.23333,-1291,-1540,335
34.24167,-1294,-1540,325
34.25,-1296,-1541,316
34.25833,-1299,-1541,307
34.26667,-1302,-1541,299
34.275,-1304,-1541,293
34.28333,-1306,-1541,287
34.29167,-1308,-1541,282
34.3,-1310,-1541,277
34.30833,-1312,-1542,274
34.31667,-1313,-1544,273
34.325,-1315,-1545,272
34.33333,-1316,-1544,272
34.34167,-1317,-1543,274
34.35,-1318,-1543,277
34.35833,-1318,-1543,281
34.36667,-1318,-1543,287
34.375,-1317,-1542,294
34.38333,-1317,-1542,302
34.39167,-1316,-1542,312
34.4,-1315,-1542,322
34.40833,-1314,-1542,333
34.41667,-1313,-1543,345
34.425,-1312,-1546,359
34.43333,-1311,-1549,376
34.44167,-1311,-1552,392
34.45,-1311,-1554,409
34.45833,-1310,-1556,427
34.46667,-1310,-1560,447
34.475,-1309,-1564,467
34.48333,-1308,-1568,488
34.49167,-1308,-1572,509
34.5,-1307,-1578,530
34.50833,-1306,-1584,552
34.51667,-1305,-1589,573
34.525,-1304,-1595,594
34.53333,-1302,-1601,616
34.54167,-1302,-1608,638
34.55,-1301,-1614,660
34.55833,-1301,-1620,683
34.56667,-1301,-1627,705
34.575,-1303,-1635,727
34.58333,-1304,-1642,751
34.59167,-1304,-1648,774
34.6,-1303,-1655,795
34.60833,-1303,-1661,816
34.61667,-1303,-1667,835
34.625,-1304,-1674,855
34.63333,-1304,-1680,874
34.64167,-1305,-1687,894
34.65,-1307,-1692,912
34.65833,-1309,-1698,929
34.66667,-1311,-1703,946
34.675,-1313,-1709,961
34.68333,-1314,-1715,975
34.69167,-1315,-1720,986
34.7,-1317,-1723,997
34.70833,-1320,-1728,1005
34.71667,-1322,-1732,1013
34.725,-1324,-1735,1017
34.73333,-1326,-1738,1018
34.74167,-1328,-1741,1017
34.75,-1328,-1742,1015
34.75833,-1328,-1744,1010
34.76667,-1328,-1745,1001
34.775,-1329,-1748,989
34.78333,-1330,-1750,976
34.79167,-1330,-1752,960
34.8,-1329,-1753,941
34.80833,-1329,-1753,920
34.81667,-1328,-1753,897
34.825,-1328,-1753,873
34.83333,-1327,-1753,848
34.84167,-1326,-1754,821
34.85,-1325,-1755,793
34.85833,-1324,-1755,764
34.86667,-1322,-1754,736
34.875,-1320,-1754,706
34.88333,-1319,-1754,676
34.89167,-1317,-1754,645
34.9,-1314,-1753,613
34.90833,-1311,-1753,581
34.91667,-1308,-1753,549
34.925,-1306,-1752,516
34.93333,-1305,-1751,485
34.94167,-1304,-1750,454
34.95,-1302,-1749,423
34.95833,-1299,-1748,393
34.96667,-1296,-1748,364
34.975,-1293,-1747,336
34.98333,-1290,-1747,308
34.99167,-1287,-1746,282
35,-1285,-1744,255
35.00833,-1284,-1742,230
35.01667,-1282,-1741,205
35.025,-1280,-1740,181
35.03333,-1278,-1739,158
35.04167,-1275,-1738,137
35.05,-1273,-1737,117
35.05833,-1270,-1735,97
35.06667,-1268,-1733,79
35.075,-1266,-1730,65
35.08333,-1265,-1728,53
35.09167,-1263,-1726,41
35.1,-1260,-1724,30
35.10833,-1258,-1724,19
35.11667,-1256,-1723,9
35.125,-1254,-1722,1
35.13333,-1253,-1721,-5
35.14167,-1251,-1720,-9
35.15,-1249,-1717,-12
35.15833,-1247,-1715,-15
35.16667,-1245,-1713,-16
35.175,-1242,-1711,-16
35.18333,-1241,-1710,-16
35.19167,-1240,-1709,-14
35.2,-1239,-1707,-11
35.20833,-1237,-1707,-6
35.21667,-1235,-1706,-1
35.225,-1233,-1706,5
35.23333,-1232,-1705,11
35.24167,-1230,-1705,19
35.25,-1228,-1704,28
35.25833,-1227,-1705,38
35.26667,-1224,-1705,49
35.275,-1222,-1706,61
35.28333,-1220,-1706,73
35.29167,-1217,-1706,85
35.3,-1214,-1706,99
35.30833,-1211,-1706,113
35.31667,-1208,-1706,128
35.325,-1206,-1708,143
35.33333,-1204,-1709,159
35.34167,-1202,-1711,176
35.35,-1199,-1712,192
35.35833,-1198,-1714,207
35.36667,-1196,-1716,222
35.375,-1193,-1717,235
35.38333,-1191,-1720,248
35.39167,-1188,-1723,259
35.4,-1187,-1727,270
35.40833,-1186,-1730,280
35.41667,-1185,-1733,290
35.425,-1182,-1735,299
35.43333,-1181,-1739,308
35.44167,-1181,-1741,315
35.45,-1180,-1744,322
35.45833,-1179,-1746,328
35.46667,-1179,-1750,334
35.475,-1178,-1754,339
35.48333,-1177,-1758,344
35.49167,-1177,-1762,349
35.5,-1178,-1765,355
35.50833,-1179,-1768,363
35.51667,-1180,-1772,372
35.525,-1181,-1776,380
35.53333,-1183,-1780,388
35.54167,-1185,-1784,396
35.55,-1186,-1787,404
35.55833,-1188,-1792,414
35.56667,-1189,-1796,423
35.575,-1190,-1800,432
35.58333,-1192,-1805,442
35.59167,-1195,-1809,454
35.6,-1198,-1814,466
35.60833,-1201,-1817,478
35.61667,-1203,-1821,489
35.625,-1206,-1825,500
35.63333,-1209,-1828,511
35.64167,-1212,-1831,523
35.65,-1215,-1833,534
35.65833,-1217,-1835,545
35.66667,-1220,-1836,556
35.675,-1223,-1838,570
35.68333,-1226,-1841,584
35.69167,-1227,-1842,599
35.7,-1228,-1843,615
35.70833,-1230,-1841,631
35.71667,-1231,-1839,649
35.725,-1233,-1838,668
35.73333,-1235,-1838,690
35.74167,-1237,-1838,712
35.75,-1238,-1838,737
35.75833,-1239,-1837,763
35.76667,-1240,-1835,790
35.775,-1240,-1832,819
35.78333,-1240,-1829,850
35.79167,-1240,-1826,883
35.8,-1239,-1823,917
35.80833,-1239,-1819,952
35.81667,-1239,-1815,988
35.825,-1239,-1811,1026
35.83333,-1238,-1806,1065
35.84167,-1238,-1801,1105
35.85,-1238,-1796,1144
35.85833,-1238,-1790,1185
35.86667,-1238,-1785,1225
35.875,-1237,-1780,1267
35.88333,-1236,-1776,1308
35.89167,-1236,-1771,1348
35.9,-1236,-1767,1388
35.90833,-1235,-1763,1427
35.91667,-1234,-1758,1464
35.925,-1234,-1753,1500
35.93333,-1233,-1749,1533
35.94167,-1232,-1746,1564
35.95,-1232,-1742,1593
35.95833,-1234,-1739,1620
35.96667,-1235,-1735,1643
35.975,-1235,-1733,1662
35.98333,-1236,-1731,1678
35.99167,-1237,-1730,1691
36,-1239,-1729,1700
36.00833,-1241,-1728,1704
36.01667,-1243,-1727,1705
36.025,-1243,-1726,1701
36.03333,-1245,-1727,1692
36.04167,-1246,-1729,1679
36.05,-1247,-1731,1661
36.05833,-1247,-1732,1639
36.06667,-1248,-1733,1612
36.075,-1249,-1735,1584
36.08333,-1250,-1738,1552
36.09167,-1251,-1741,1517
36.1,-1252,-1743,1478
36.10833,-1253,-1746,1437
36.11667,-1253,-1750,1394
36.125,-1254,-1753,1349
36.13333,-1254,-1757,1303
36.14167,-1256,-1760,1253
36.15,-1256,-1762,1204
36.15833,-1254,-1764,1154
36.16667,-1254,-1765,1104
36.175,-1254,-1766,1054
36.18333,-1254,-1767,1004
36.19167,-1254,-1768,954
36.2,-1253,-1770,906
36.20833,-1252,-1771,859
36.21667,-1252,-1771,812
36.225,-1251,-1771,767
36.23333,-1251,-1771,723
36.24167,-1249,-1770,680
36.25,-1247,-1769,639
36.25833,-1244,-1767,599
36.26667,-1241,-1766,561
36.275,-1239,-1765,526
36.28333,-1237,-1763,492
36.29167,-1235,-1760,460
36.3,-1233,-1757,431
36.30833,-1231,-1755,404
36.31667,-1228,-1752,380
36.325,-1226,-1750,358
36.33333,-1222,-1749,338
36.34167,-1218,-1747,321
36.35,-1216,-1744,305
36.35833,-1214,-1741,292
36.36667,-1212,-1739,279
36.375,-1209,-1737,269
36.38333,-1205,-1736,260
36.39167,-1202,-1734,253
36.4,-1199,-1732,247
36.40833,-1197,-1729,242
36.41667,-1195,-1727,239
36.425,-1194,-1725,236
36.43333,-1192,-1723,234
36.44167,-1191,-1722,233
36.45,-1190,-1720,231
36.45833,-1189,-1719,230
36.46667,-1189,-1717,228
36.475,-1189,-1717,226
36.48333,-1189,-1715,224
36.49167,-1188,-1714,222
36.5,-1188,-1712,220
36.50833,-1187,-1711,217
36.51667,-1187,-1709,215
36.525,-1188,-1709,213
36.53333,-1188,-1708,210
36.54167,-1189,-1708,207
36.55,-1190,-1707,205
36.55833,-1191,-1707,201
36.56667,-1192,-1706,197
36.575,-1193,-1706,192
36.58333,-1194,-1706,188
36.59167,-1195,-1708,182
36.6,-1197,-1708,176
36.60833,-1200,-1709,171
36.61667,-1203,-1711,166
36.625,-1206,-1712,161
36.63333,-1210,-1713,156
36.64167,-1212,-1714,152
36.65,-1215,-1715,147
36.65833,-1216,-1715,143
36.66667,-1218,-1715,139
36.675,-1220,-1715,134
36.68333,-1224,-1715,130
36.69167,-1226,-1715,126
36.7,-1228,-1716,123
36.70833,-1230,-1716,121
36.71667,-1231,-1716,118
36.725,-1233,-1715,118
36.73333,-1235,-1715,118
36.74167,-1236,-1714,119
36.75,-1238,-1712,120
36.75833,-1239,-1712,123
36.76667,-1239,-1711,125
36.775,-1240,-1711,127
36.78333,-1241,-1712,130
36.79167,-1242,-1713,134
36.8,-1243,-1713,139
36.80833,-1243,-1714,145
36.81667,-1244,-1715,151
36.825,-1244,-1716,159
36.83333,-1245,-1717,168
36.84167,-1247,-1719,177
36.85,-1248,-1721,187
36.85833,-1249,-1723,198
36.86667,-1250,-1726,209
36.875,-1250,-1727,222
36.88333,-1250,-1729,235
36.89167,-1251,-1730,250
36.9,-1252,-1732,267
36.90833,-1252,-1734,286
36.91667,-1251,-1735,304
36.925,-1252,-1737,323
36.93333,-1251,-1740,342
36.94167,-1251,-1741,363
36.95,-1251,-1741,386
36.95833,-1250,-1742,410
36.96667,-1250,-1743,434
36.975,-1252,-1743,460
36.98333,-1252,-1742,486
36.99167,-1253,-1743,513
37,-1253,-1743,541
37.00833,-1252,-1742,570
37.01667,-1250,-1741,600
37.025,-1249,-1741,631
37.03333,-1248,-1740,662
37.04167,-1247,-1741,694
37.05,-1248,-1743,726
37.05833,-1246,-1746,757
37.06667,-1244,-1750,789
37.075,-1243,-1753,820
37.08333,-1242,-1757,852
37.09167,-1242,-1761,883
37.1,-1242,-1764,912
37.10833,-1240,-1769,941
37.11667,-1238,-1774,968
37.125,-1236,-1778,994
37.13333,-1235,-1783,1017
37.14167,-1234,-1788,1039
37.15,-1234,-1794,1061
37.15833,-1232,-1801,1080
37.16667,-1230,-1807,1097
37.175,-1229,-1813,1112
37.18333,-1227,-1818,1124
37.19167,-1226,-1823,1135
37.2,-1224,-1828,1145
37.20833,-1223,-1834,1151
37.21667,-1223,-1840,1156
37.225,-1222,-1845,1158
37.23333,-1221,-1850,1159
37.24167,-1220,-1855,1157
37.25,-1220,-1859,1154
37.25833,-1220,-1862,1149
37.26667,-1221,-1865,1143
37.275,-1221,-1869,1135
37.28333,-1221,-1872,1127
37.29167,-1221,-1874,1117
37.3,-1221,-1876,1106
37.30833,-1222,-1878,1095
37.31667,-1223,-1879,1083
37.325,-1224,-1881,1070
37.33333,-1226,-1884,1058
37.34167,-1227,-1887,1048
37.35,-1228,-1889,1038
37.35833,-1230,-1890,1028
37.36667,-1231,-1892,1019
37.375,-1232,-1893,1011
37.38333,-1233,-1894,1003
37.39167,-1233,-1896,997
37.4,-1234,-1897,992
37.40833,-1235,-1899,989
37.41667,-1237,-1900,987
37.425,-1237,-1901,986
37.43333,-1238,-1902,986
37.44167,-1239,-1903,987
37.45,-1241,-1903,989
37.45833,-1242,-1903,990
37.46667,-1243,-1903,993
37.475,-1244,-1903,994
37.48333,-1244,-1904,997
37.49167,-1245,-1905,999
37.5,-1244,-1905,1001
37.50833,-1244,-1905,1002
37.51667,-1245,-1904,1003
37.525,-1245,-1904,1004
37.53333,-1244,-1904,1002
37.54167,-1244,-1904,998
37.55,-1242,-1904,993
37.55833,-1241,-1903,986
37.56667,-1240,-1902,977
37.575,-1240,-1902,966
37.58333,-1239,-1901,954
37.59167,-1239,-1900,941
37.6,-1238,-1899,926
37.60833,-1237,-1898,909
37.61667,-1235,-1897,891
37.625,-1233,-1896,870
37.63333,-1232,-1896,849
37.64167,-1230,-1896,826
37.65,-1228,-1896,803
37.65833,-1226,-1895,778
37.66667,-1225,-1895,752
37.675,-1223,-1894,726
37.68333,-1222,-1892,700
37.69167,-1220,-1891,675
37.7,-1218,-1890,650
37.70833,-1216,-1889,625
37.71667,-1214,-1888,602
37.725,-1212,-1887,579
37.73333,-1211,-1885,558
37.74167,-1210,-1884,538
37.75,-1209,-1882,519
37.75833,-1207,-1880,503
37.76667,-1205,-1877,487
37.775,-1204,-1874,474
37.78333,-1203,-1871,461
37.79167,-1202,-1867,451
37.8,-1202,-1865,444
37.80833,-1201,-1862,439
37.81667,-1201,-1858,434
37.825,-1201,-1855,431
37.83333,-1199,-1850,430
37.84167,-1197,-1846,430
37.85,-1196,-1842,431
37.85833,-1195,-1838,435
37.86667,-1192,-1833,440
37.875,-1190,-1829,448
37.88333,-1189,-1824,457
37.89167,-1187,-1820,467
37.9,-1184,-1816,480
37.90833,-1183,-1811,495
37.91667,-1181,-1807,511
37.925,-1179,-1804,529
37.93333,-1177,-1800,549
37.94167,-1175,-1797,571
37.95,-1172,-1793,594
37.95833,-1168,-1790,620
37.96667,-1164,-1786,649
37.975,-1161,-1781,680
37.98333,-1157,-1777,713
37.99167,-1153,-1773,747
38,-1149,-1768,783
38.00833,-1144,-1763,822
38.01667,-1140,-1757,863
38.025,-1134,-1752,906
38.03333,-1129,-1746,950
38.04167,-1123,-1739,995
38.05,-1117,-1732,1041
38.05833,-1111,-1724,1089
38.06667,-1104,-1715,1138
38.075,-1098,-1708,1187
38.08333,-1091,-1702,1236
38.09167,-1085,-1694,1285
38.1,-1078,-1686,1333
38.10833,-1070,-1678,1381
38.11667,-1062,-1669,1427
38.125,-1054,-1660,1472
38.13333,-1046,-1651,1514
38.14167,-1038,-1641,1554
38.15,-1029,-1631,1593
38.15833,-1021,-1619,1630
38.16667,-1012,-1608,1664
38.175,-1001,-1596,1696
38.18333,-991,-1584,1724
38.19167,-980,-1573,1748
38.2,-969,-1561,1768
38.20833,-958,-1549,1786
38.21667,-946,-1536,1801
38.225,-934,-1524,1812
38.23333,-922,-1512,1820
