[Header]
Application Name	LabSolutions
Version	5.92
Data File Name	C:\LabSolutions\Data\Rokyta\Icenc-CLP2288_V1897.lcd
Output Date	2/6/2020
Output Time	8:18:11 AM

[File Information]
Type	Data File
Generated	10/11/2019 6:42:20 PM
Generated by	System Administrator
Modified	10/11/2019 9:02:48 PM
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	10/11/2019 6:42:46 PM
Sample Type	0:Unknown
Level	0
Sample Name	Icenc-CLP2288_V1897
Sample ID	Icenc-CLP2288_V1897
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	1
Injection Volume	44

[Original Files]
Data File	C:\LabSolutions\Data\Rokyta\Icenc-CLP2288_V1897.lcd
Method File	C:\LabSolutions\Data\Rokyta\Rokyta_HPLC.lcm
Batch File	C:\LabSolutions\Data\Rokyta\ACW_9samples_10-11-2019.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	50DPCP2-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A)]
# of Peaks	119
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
0.76667	711
0.77500	700
0.78333	687
0.79167	671
0.80000	655
0.80833	636
0.81667	616
0.82500	595
0.83333	572
0.84167	548
0.85000	523
0.85833	496
0.86667	467
0.87500	439
0.88333	410
0.89167	381
0.90000	352
0.90833	322
0.91667	293
0.92500	263
0.93333	233
0.94167	204
0.95000	176
0.95833	148
0.96667	122
0.97500	96
0.98333	72
0.99167	50
1.00000	29
1.00833	10
1.01667	-8
1.02500	-23
1.03333	-37
1.04167	-49
1.05000	-59
1.05833	-68
1.06667	-75
1.07500	-79
1.08333	-82
1.09167	-83
1.10000	-83
1.10833	-81
1.11667	-78
1.12500	-73
1.13333	-67
1.14167	-60
1.15000	-51
1.15833	-41
1.16667	-31
1.17500	-20
1.18333	-9
1.19167	3
1.20000	15
1.20833	28
1.21667	41
1.22500	54
1.23333	67
1.24167	79
1.25000	91
1.25833	104
1.26667	117
1.27500	130
1.28333	141
1.29167	152
1.30000	164
1.30833	174
1.31667	184
1.32500	194
1.33333	204
1.34167	213
1.35000	222
1.35833	231
1.36667	240
1.37500	249
1.38333	257
1.39167	265
1.40000	274
1.40833	283
1.41667	292
1.42500	302
1.43333	313
1.44167	324
1.45000	335
1.45833	345
1.46667	357
1.47500	369
1.48333	381
1.49167	395
1.50000	409
1.50833	424
1.51667	440
1.52500	456
1.53333	470
1.54167	487
1.55000	503
1.55833	519
1.56667	535
1.57500	550
1.58333	565
1.59167	579
1.60000	593
1.60833	606
1.61667	619
1.62500	630
1.63333	640
1.64167	649
1.65000	656
1.65833	663
1.66667	669
1.67500	672
1.68333	672
1.69167	671
1.70000	669
1.70833	663
1.71667	657
1.72500	648
1.73333	637
1.74167	623
1.75000	609
1.75833	592
1.76667	573
1.77500	553
1.78333	531
1.79167	507
1.80000	483
1.80833	457
1.81667	430
1.82500	404
1.83333	377
1.84167	349
1.85000	321
1.85833	292
1.86667	262
1.87500	233
1.88333	205
1.89167	177
1.90000	150
1.90833	123
1.91667	96
1.92500	71
1.93333	48
1.94167	27
1.95000	8
1.95833	-10
1.96667	-26
1.97500	-40
1.98333	-52
1.99167	-63
2.00000	-71
2.00833	-79
2.01667	-85
2.02500	-88
2.03333	-89
2.04167	-89
2.05000	-88
2.05833	-84
2.06667	-79
2.07500	-72
2.08333	-64
2.09167	-55
2.10000	-46
2.10833	-36
2.11667	-25
2.12500	-13
2.13333	-1
2.14167	12
2.15000	26
2.15833	40
2.16667	55
2.17500	68
2.18333	81
2.19167	94
2.20000	107
2.20833	121
2.21667	135
2.22500	147
2.23333	159
2.24167	170
2.25000	180
2.25833	190
2.26667	200
2.27500	209
2.28333	219
2.29167	229
2.30000	239
2.30833	250
2.31667	262
2.32500	274
2.33333	289
2.34167	303
2.35000	319
2.35833	335
2.36667	350
2.37500	363
2.38333	374
2.39167	382
2.40000	387
2.40833	389
2.41667	388
2.42500	389
2.43333	394
2.44167	406
2.45000	429
2.45833	466
2.46667	520
2.47500	589
2.48333	673
2.49167	766
2.50000	861
2.50833	947
2.51667	1009
2.52500	1036
2.53333	1014
2.54167	932
2.55000	787
2.55833	576
2.56667	306
2.57500	-16
2.58333	-372
2.59167	-751
2.60000	-1136
2.60833	-1516
2.61667	-1881
2.62500	-2230
2.63333	-2563
2.64167	-2881
2.65000	-3184
2.65833	-3469
2.66667	-3724
2.67500	-3923
2.68333	-4028
2.69167	-3992
2.70000	-3758
2.70833	-3266
2.71667	-2458
2.72500	-1284
2.73333	298
2.74167	2312
2.75000	4769
2.75833	7657
2.76667	10947
2.77500	14582
2.78333	18481
2.79167	22532
2.80000	26585
2.80833	30458
2.81667	33935
2.82500	36771
2.83333	38702
2.84167	39464
2.85000	38805
2.85833	36514
2.86667	32442
2.87500	26524
2.88333	18794
2.89167	9392
2.90000	-1435
2.90833	-13356
2.91667	-25975
2.92500	-38874
2.93333	-51654
2.94167	-63977
2.95000	-75585
2.95833	-86311
2.96667	-96070
2.97500	-104838
2.98333	-112637
2.99167	-119511
3.00000	-125516
3.00833	-130708
3.01667	-135145
3.02500	-138886
3.03333	-141986
3.04167	-144504
3.05000	-146492
3.05833	-147995
3.06667	-149043
3.07500	-149640
3.08333	-149762
3.09167	-149347
3.10000	-148285
3.10833	-146419
3.11667	-143548
3.12500	-139448
3.13333	-133905
3.14167	-126759
3.15000	-117939
3.15833	-107502
3.16667	-95639
3.17500	-82660
3.18333	-68955
3.19167	-54932
3.20000	-40966
3.20833	-27368
3.21667	-14370
3.22500	-2130
3.23333	9258
3.24167	19732
3.25000	29256
3.25833	37806
3.26667	45365
3.27500	51932
3.28333	57521
3.29167	62164
3.30000	65915
3.30833	68841
3.31667	71022
3.32500	72548
3.33333	73507
3.34167	73986
3.35000	74060
3.35833	73790
3.36667	73225
3.37500	72398
3.38333	71331
3.39167	70043
3.40000	68542
3.40833	66840
3.41667	64951
3.42500	62890
3.43333	60677
3.44167	58339
3.45000	55908
3.45833	53420
3.46667	50913
3.47500	48430
3.48333	46016
3.49167	43714
3.50000	41567
3.50833	39613
3.51667	37885
3.52500	36404
3.53333	35183
3.54167	34219
3.55000	33501
3.55833	33004
3.56667	32693
3.57500	32529
3.58333	32463
3.59167	32455
3.60000	32461
3.60833	32445
3.61667	32377
3.62500	32232
3.63333	31998
3.64167	31671
3.65000	31259
3.65833	30782
3.66667	30272
3.67500	29770
3.68333	29327
3.69167	28995
3.70000	28832
3.70833	28889
3.71667	29211
3.72500	29832
3.73333	30774
3.74167	32042
3.75000	33627
3.75833	35504
3.76667	37627
3.77500	39933
3.78333	42349
3.79167	44789
3.80000	47167
3.80833	49394
3.81667	51391
3.82500	53089
3.83333	54437
3.84167	55400
3.85000	55961
3.85833	56119
3.86667	55891
3.87500	55306
3.88333	54399
3.89167	53212
3.90000	51793
3.90833	50188
3.91667	48441
3.92500	46595
3.93333	44689
3.94167	42755
3.95000	40824
3.95833	38918
3.96667	37058
3.97500	35260
3.98333	33536
3.99167	31891
4.00000	30332
4.00833	28862
4.01667	27481
4.02500	26188
4.03333	24983
4.04167	23866
4.05000	22832
4.05833	21878
4.06667	21002
4.07500	20200
4.08333	19471
4.09167	18811
4.10000	18216
4.10833	17684
4.11667	17208
4.12500	16785
4.13333	16409
4.14167	16073
4.15000	15771
4.15833	15497
4.16667	15247
4.17500	15017
4.18333	14802
4.19167	14600
4.20000	14408
4.20833	14223
4.21667	14046
4.22500	13878
4.23333	13715
4.24167	13556
4.25000	13400
4.25833	13244
4.26667	13085
4.27500	12922
4.28333	12752
4.29167	12576
4.30000	12395
4.30833	12211
4.31667	12027
4.32500	11847
4.33333	11676
4.34167	11520
4.35000	11389
4.35833	11288
4.36667	11224
4.37500	11203
4.38333	11228
4.39167	11304
4.40000	11433
4.40833	11614
4.41667	11844
4.42500	12120
4.43333	12434
4.44167	12775
4.45000	13133
4.45833	13500
4.46667	13867
4.47500	14223
4.48333	14560
4.49167	14874
4.50000	15159
4.50833	15414
4.51667	15635
4.52500	15821
4.53333	15975
4.54167	16098
4.55000	16191
4.55833	16255
4.56667	16293
4.57500	16305
4.58333	16295
4.59167	16263
4.60000	16212
4.60833	16145
4.61667	16063
4.62500	15970
4.63333	15870
4.64167	15767
4.65000	15670
4.65833	15584
4.66667	15516
4.67500	15472
4.68333	15461
4.69167	15485
4.70000	15544
4.70833	15639
4.71667	15763
4.72500	15909
4.73333	16070
4.74167	16234
4.75000	16391
4.75833	16529
4.76667	16638
4.77500	16711
4.78333	16739
4.79167	16717
4.80000	16639
4.80833	16503
4.81667	16307
4.82500	16052
4.83333	15739
4.84167	15371
4.85000	14949
4.85833	14477
4.86667	13961
4.87500	13404
4.88333	12811
4.89167	12186
4.90000	11534
4.90833	10860
4.91667	10168
4.92500	9463
4.93333	8746
4.94167	8021
4.95000	7291
4.95833	6559
4.96667	5830
4.97500	5103
4.98333	4383
4.99167	3674
5.00000	2975
5.00833	2292
5.01667	1627
5.02500	980
5.03333	356
5.04167	-243
5.05000	-816
5.05833	-1359
5.06667	-1872
5.07500	-2350
5.08333	-2792
5.09167	-3199
5.10000	-3567
5.10833	-3893
5.11667	-4178
5.12500	-4420
5.13333	-4617
5.14167	-4770
5.15000	-4879
5.15833	-4943
5.16667	-4966
5.17500	-4947
5.18333	-4890
5.19167	-4797
5.20000	-4671
5.20833	-4518
5.21667	-4341
5.22500	-4145
5.23333	-3933
5.24167	-3710
5.25000	-3480
5.25833	-3249
5.26667	-3018
5.27500	-2788
5.28333	-2561
5.29167	-2341
5.30000	-2127
5.30833	-1918
5.31667	-1713
5.32500	-1510
5.33333	-1311
5.34167	-1112
5.35000	-913
5.35833	-711
5.36667	-505
5.37500	-296
5.38333	-82
5.39167	137
5.40000	363
5.40833	595
5.41667	832
5.42500	1075
5.43333	1322
5.44167	1575
5.45000	1832
5.45833	2093
5.46667	2356
5.47500	2619
5.48333	2884
5.49167	3150
5.50000	3416
5.50833	3680
5.51667	3943
5.52500	4203
5.53333	4460
5.54167	4712
5.55000	4960
5.55833	5203
5.56667	5439
5.57500	5668
5.58333	5889
5.59167	6103
5.60000	6307
5.60833	6503
5.61667	6690
5.62500	6868
5.63333	7037
5.64167	7195
5.65000	7345
5.65833	7486
5.66667	7619
5.67500	7746
5.68333	7866
5.69167	7979
5.70000	8085
5.70833	8185
5.71667	8280
5.72500	8370
5.73333	8453
5.74167	8532
5.75000	8606
5.75833	8675
5.76667	8739
5.77500	8798
5.78333	8855
5.79167	8907
5.80000	8956
5.80833	9001
5.81667	9042
5.82500	9080
5.83333	9115
5.84167	9147
5.85000	9175
5.85833	9199
5.86667	9219
5.87500	9236
5.88333	9249
5.89167	9260
5.90000	9268
5.90833	9273
5.91667	9275
5.92500	9273
5.93333	9269
5.94167	9262
5.95000	9254
5.95833	9245
5.96667	9238
5.97500	9233
5.98333	9230
5.99167	9231
6.00000	9237
6.00833	9251
6.01667	9272
6.02500	9304
6.03333	9346
6.04167	9399
6.05000	9465
6.05833	9545
6.06667	9639
6.07500	9746
6.08333	9867
6.09167	10001
6.10000	10149
6.10833	10306
6.11667	10473
6.12500	10645
6.13333	10818
6.14167	10990
6.15000	11156
6.15833	11312
6.16667	11453
6.17500	11577
6.18333	11680
6.19167	11760
6.20000	11814
6.20833	11842
6.21667	11844
6.22500	11819
6.23333	11772
6.24167	11702
6.25000	11611
6.25833	11503
6.26667	11380
6.27500	11244
6.28333	11097
6.29167	10940
6.30000	10777
6.30833	10609
6.31667	10437
6.32500	10264
6.33333	10091
6.34167	9917
6.35000	9744
6.35833	9572
6.36667	9401
6.37500	9232
6.38333	9065
6.39167	8901
6.40000	8739
6.40833	8580
6.41667	8424
6.42500	8271
6.43333	8121
6.44167	7975
6.45000	7833
6.45833	7694
6.46667	7561
6.47500	7431
6.48333	7307
6.49167	7187
6.50000	7073
6.50833	6964
6.51667	6860
6.52500	6762
6.53333	6670
6.54167	6584
6.55000	6504
6.55833	6430
6.56667	6362
6.57500	6299
6.58333	6243
6.59167	6193
6.60000	6148
6.60833	6109
6.61667	6077
6.62500	6051
6.63333	6030
6.64167	6017
6.65000	6011
6.65833	6012
6.66667	6020
6.67500	6034
6.68333	6056
6.69167	6084
6.70000	6116
6.70833	6153
6.71667	6194
6.72500	6238
6.73333	6283
6.74167	6328
6.75000	6372
6.75833	6414
6.76667	6452
6.77500	6486
6.78333	6514
6.79167	6536
6.80000	6551
6.80833	6558
6.81667	6557
6.82500	6547
6.83333	6528
6.84167	6501
6.85000	6468
6.85833	6429
6.86667	6384
6.87500	6331
6.88333	6273
6.89167	6209
6.90000	6140
6.90833	6067
6.91667	5992
6.92500	5916
6.93333	5839
6.94167	5763
6.95000	5688
6.95833	5616
6.96667	5545
6.97500	5478
6.98333	5415
6.99167	5356
7.00000	5302
7.00833	5252
7.01667	5208
7.02500	5168
7.03333	5135
7.04167	5107
7.05000	5083
7.05833	5064
7.06667	5049
7.07500	5039
7.08333	5032
7.09167	5029
7.10000	5029
7.10833	5035
7.11667	5043
7.12500	5053
7.13333	5066
7.14167	5082
7.15000	5101
7.15833	5122
7.16667	5144
7.17500	5168
7.18333	5194
7.19167	5221
7.20000	5248
7.20833	5276
7.21667	5303
7.22500	5329
7.23333	5354
7.24167	5378
7.25000	5400
7.25833	5419
7.26667	5435
7.27500	5445
7.28333	5452
7.29167	5455
7.30000	5450
7.30833	5440
7.31667	5424
7.32500	5401
7.33333	5372
7.34167	5336
7.35000	5293
7.35833	5245
7.36667	5191
7.37500	5133
7.38333	5069
7.39167	4999
7.40000	4926
7.40833	4849
7.41667	4769
7.42500	4686
7.43333	4601
7.44167	4515
7.45000	4430
7.45833	4343
7.46667	4259
7.47500	4177
7.48333	4100
7.49167	4028
7.50000	3962
7.50833	3903
7.51667	3851
7.52500	3807
7.53333	3772
7.54167	3746
7.55000	3732
7.55833	3730
7.56667	3741
7.57500	3766
7.58333	3805
7.59167	3857
7.60000	3924
7.60833	4006
7.61667	4105
7.62500	4218
7.63333	4348
7.64167	4492
7.65000	4652
7.65833	4825
7.66667	5009
7.67500	5206
7.68333	5414
7.69167	5633
7.70000	5860
7.70833	6094
7.71667	6334
7.72500	6578
7.73333	6825
7.74167	7073
7.75000	7320
7.75833	7567
7.76667	7810
7.77500	8047
7.78333	8276
7.79167	8492
7.80000	8694
7.80833	8879
7.81667	9046
7.82500	9192
7.83333	9315
7.84167	9414
7.85000	9487
7.85833	9535
7.86667	9558
7.87500	9558
7.88333	9536
7.89167	9494
7.90000	9433
7.90833	9353
7.91667	9257
7.92500	9149
7.93333	9029
7.94167	8900
7.95000	8762
7.95833	8617
7.96667	8466
7.97500	8310
7.98333	8152
7.99167	7993
8.00000	7833
8.00833	7675
8.01667	7520
8.02500	7368
8.03333	7221
8.04167	7081
8.05000	6948
8.05833	6824
8.06667	6709
8.07500	6606
8.08333	6515
8.09167	6438
8.10000	6375
8.10833	6326
8.11667	6292
8.12500	6274
8.13333	6273
8.14167	6289
8.15000	6325
8.15833	6380
8.16667	6455
8.17500	6553
8.18333	6675
8.19167	6820
8.20000	6990
8.20833	7182
8.21667	7398
8.22500	7639
8.23333	7903
8.24167	8191
8.25000	8500
8.25833	8829
8.26667	9177
8.27500	9541
8.28333	9918
8.29167	10304
8.30000	10697
8.30833	11093
8.31667	11489
8.32500	11881
8.33333	12264
8.34167	12636
8.35000	12991
8.35833	13325
8.36667	13636
8.37500	13918
8.38333	14165
8.39167	14376
8.40000	14547
8.40833	14673
8.41667	14753
8.42500	14786
8.43333	14769
8.44167	14702
8.45000	14584
8.45833	14416
8.46667	14201
8.47500	13943
8.48333	13645
8.49167	13310
8.50000	12945
8.50833	12553
8.51667	12141
8.52500	11715
8.53333	11280
8.54167	10842
8.55000	10405
8.55833	9972
8.56667	9547
8.57500	9133
8.58333	8733
8.59167	8349
8.60000	7984
8.60833	7637
8.61667	7310
8.62500	7001
8.63333	6713
8.64167	6443
8.65000	6191
8.65833	5955
8.66667	5735
8.67500	5530
8.68333	5342
8.69167	5166
8.70000	5001
8.70833	4845
8.71667	4699
8.72500	4561
8.73333	4432
8.74167	4311
8.75000	4195
8.75833	4087
8.76667	3984
8.77500	3886
8.78333	3793
8.79167	3706
8.80000	3624
8.80833	3545
8.81667	3471
8.82500	3403
8.83333	3339
8.84167	3280
8.85000	3225
8.85833	3174
8.86667	3127
8.87500	3085
8.88333	3045
8.89167	3011
8.90000	2980
8.90833	2952
8.91667	2927
8.92500	2906
8.93333	2886
8.94167	2869
8.95000	2855
8.95833	2841
8.96667	2829
8.97500	2820
8.98333	2811
8.99167	2803
9.00000	2795
9.00833	2787
9.01667	2779
9.02500	2771
9.03333	2764
9.04167	2757
9.05000	2749
9.05833	2742
9.06667	2735
9.07500	2728
9.08333	2721
9.09167	2714
9.10000	2707
9.10833	2700
9.11667	2695
9.12500	2693
9.13333	2694
9.14167	2698
9.15000	2706
9.15833	2719
9.16667	2738
9.17500	2764
9.18333	2800
9.19167	2845
9.20000	2903
9.20833	2973
9.21667	3058
9.22500	3156
9.23333	3271
9.24167	3401
9.25000	3550
9.25833	3715
9.26667	3900
9.27500	4102
9.28333	4322
9.29167	4557
9.30000	4807
9.30833	5069
9.31667	5340
9.32500	5620
9.33333	5904
9.34167	6188
9.35000	6469
9.35833	6743
9.36667	7008
9.37500	7260
9.38333	7496
9.39167	7710
9.40000	7902
9.40833	8066
9.41667	8200
9.42500	8300
9.43333	8366
9.44167	8395
9.45000	8387
9.45833	8340
9.46667	8255
9.47500	8132
9.48333	7975
9.49167	7785
9.50000	7566
9.50833	7320
9.51667	7052
9.52500	6768
9.53333	6472
9.54167	6170
9.55000	5866
9.55833	5563
9.56667	5267
9.57500	4982
9.58333	4708
9.59167	4449
9.60000	4206
9.60833	3981
9.61667	3772
9.62500	3580
9.63333	3406
9.64167	3249
9.65000	3108
9.65833	2983
9.66667	2873
9.67500	2775
9.68333	2689
9.69167	2614
9.70000	2548
9.70833	2491
9.71667	2441
9.72500	2399
9.73333	2364
9.74167	2336
9.75000	2313
9.75833	2293
9.76667	2278
9.77500	2269
9.78333	2262
9.79167	2259
9.80000	2260
9.80833	2266
9.81667	2276
9.82500	2288
9.83333	2304
9.84167	2322
9.85000	2343
9.85833	2366
9.86667	2393
9.87500	2421
9.88333	2450
9.89167	2481
9.90000	2512
9.90833	2545
9.91667	2578
9.92500	2613
9.93333	2648
9.94167	2681
9.95000	2712
9.95833	2743
9.96667	2773
9.97500	2802
9.98333	2830
9.99167	2856
10.00000	2878
10.00833	2899
10.01667	2917
10.02500	2932
10.03333	2946
10.04167	2957
10.05000	2964
10.05833	2969
10.06667	2970
10.07500	2969
10.08333	2966
10.09167	2959
10.10000	2949
10.10833	2937
10.11667	2922
10.12500	2905
10.13333	2886
10.14167	2865
10.15000	2841
10.15833	2817
10.16667	2791
10.17500	2764
10.18333	2736
10.19167	2705
10.20000	2674
10.20833	2642
10.21667	2610
10.22500	2577
10.23333	2545
10.24167	2513
10.25000	2481
10.25833	2449
10.26667	2417
10.27500	2386
10.28333	2357
10.29167	2330
10.30000	2305
10.30833	2282
10.31667	2261
10.32500	2242
10.33333	2226
10.34167	2211
10.35000	2199
10.35833	2191
10.36667	2184
10.37500	2179
10.38333	2177
10.39167	2176
10.40000	2176
10.40833	2178
10.41667	2183
10.42500	2190
10.43333	2198
10.44167	2207
10.45000	2216
10.45833	2227
10.46667	2238
10.47500	2251
10.48333	2263
10.49167	2275
10.50000	2289
10.50833	2304
10.51667	2319
10.52500	2333
10.53333	2348
10.54167	2364
10.55000	2379
10.55833	2395
10.56667	2411
10.57500	2429
10.58333	2447
10.59167	2465
10.60000	2485
10.60833	2505
10.61667	2526
10.62500	2549
10.63333	2573
10.64167	2598
10.65000	2626
10.65833	2654
10.66667	2685
10.67500	2717
10.68333	2752
10.69167	2790
10.70000	2831
10.70833	2875
10.71667	2923
10.72500	2974
10.73333	3028
10.74167	3087
10.75000	3147
10.75833	3211
10.76667	3280
10.77500	3352
10.78333	3427
10.79167	3505
10.80000	3586
10.80833	3670
10.81667	3755
10.82500	3843
10.83333	3932
10.84167	4025
10.85000	4118
10.85833	4214
10.86667	4310
10.87500	4405
10.88333	4501
10.89167	4595
10.90000	4688
10.90833	4780
10.91667	4871
10.92500	4959
10.93333	5043
10.94167	5123
10.95000	5202
10.95833	5277
10.96667	5350
10.97500	5420
10.98333	5487
10.99167	5550
11.00000	5608
11.00833	5661
11.01667	5710
11.02500	5755
11.03333	5797
11.04167	5834
11.05000	5865
11.05833	5892
11.06667	5914
11.07500	5932
11.08333	5945
11.09167	5954
11.10000	5960
11.10833	5960
11.11667	5956
11.12500	5950
11.13333	5939
11.14167	5925
11.15000	5908
11.15833	5890
11.16667	5868
11.17500	5845
11.18333	5820
11.19167	5794
11.20000	5765
11.20833	5734
11.21667	5702
11.22500	5669
11.23333	5633
11.24167	5595
11.25000	5555
11.25833	5514
11.26667	5472
11.27500	5431
11.28333	5388
11.29167	5345
11.30000	5302
11.30833	5259
11.31667	5216
11.32500	5176
11.33333	5138
11.34167	5101
11.35000	5067
11.35833	5036
11.36667	5007
11.37500	4979
11.38333	4955
11.39167	4932
11.40000	4912
11.40833	4893
11.41667	4875
11.42500	4858
11.43333	4844
11.44167	4828
11.45000	4813
11.45833	4796
11.46667	4780
11.47500	4762
11.48333	4743
11.49167	4723
11.50000	4703
11.50833	4683
11.51667	4663
11.52500	4643
11.53333	4624
11.54167	4605
11.55000	4587
11.55833	4569
11.56667	4553
11.57500	4539
11.58333	4527
11.59167	4517
11.60000	4507
11.60833	4499
11.61667	4493
11.62500	4490
11.63333	4489
11.64167	4490
11.65000	4493
11.65833	4496
11.66667	4501
11.67500	4507
11.68333	4514
11.69167	4521
11.70000	4530
11.70833	4539
11.71667	4549
11.72500	4560
11.73333	4572
11.74167	4582
11.75000	4591
11.75833	4599
11.76667	4606
11.77500	4610
11.78333	4612
11.79167	4612
11.80000	4609
11.80833	4603
11.81667	4593
11.82500	4581
11.83333	4563
11.84167	4542
11.85000	4517
11.85833	4487
11.86667	4453
11.87500	4417
11.88333	4376
11.89167	4330
11.90000	4282
11.90833	4231
11.91667	4177
11.92500	4121
11.93333	4065
11.94167	4006
11.95000	3946
11.95833	3885
11.96667	3825
11.97500	3765
11.98333	3705
11.99167	3645
12.00000	3584
12.00833	3525
12.01667	3466
12.02500	3410
12.03333	3354
12.04167	3299
12.05000	3244
12.05833	3192
12.06667	3142
12.07500	3093
12.08333	3046
12.09167	2999
12.10000	2953
12.10833	2910
12.11667	2868
12.12500	2829
12.13333	2792
12.14167	2756
12.15000	2723
12.15833	2693
12.16667	2662
12.17500	2633
12.18333	2606
12.19167	2581
12.20000	2557
12.20833	2535
12.21667	2515
12.22500	2495
12.23333	2475
12.24167	2456
12.25000	2438
12.25833	2422
12.26667	2406
12.27500	2391
12.28333	2378
12.29167	2365
12.30000	2352
12.30833	2339
12.31667	2328
12.32500	2317
12.33333	2307
12.34167	2299
12.35000	2294
12.35833	2291
12.36667	2289
12.37500	2290
12.38333	2293
12.39167	2298
12.40000	2305
12.40833	2316
12.41667	2330
12.42500	2348
12.43333	2370
12.44167	2395
12.45000	2425
12.45833	2459
12.46667	2497
12.47500	2538
12.48333	2584
12.49167	2633
12.50000	2685
12.50833	2742
12.51667	2803
12.52500	2867
12.53333	2935
12.54167	3006
12.55000	3080
12.55833	3158
12.56667	3239
12.57500	3321
12.58333	3406
12.59167	3492
12.60000	3579
12.60833	3666
12.61667	3754
12.62500	3840
12.63333	3925
12.64167	4008
12.65000	4090
12.65833	4172
12.66667	4251
12.67500	4328
12.68333	4400
12.69167	4468
12.70000	4533
12.70833	4594
12.71667	4652
12.72500	4705
12.73333	4754
12.74167	4800
12.75000	4841
12.75833	4880
12.76667	4916
12.77500	4952
12.78333	4986
12.79167	5017
12.80000	5047
12.80833	5076
12.81667	5104
12.82500	5132
12.83333	5160
12.84167	5187
12.85000	5213
12.85833	5239
12.86667	5263
12.87500	5287
12.88333	5310
12.89167	5331
12.90000	5352
12.90833	5371
12.91667	5390
12.92500	5408
12.93333	5426
12.94167	5447
12.95000	5471
12.95833	5500
12.96667	5532
12.97500	5569
12.98333	5614
12.99167	5667
13.00000	5729
13.00833	5801
13.01667	5882
13.02500	5975
13.03333	6079
13.04167	6195
13.05000	6323
13.05833	6463
13.06667	6615
13.07500	6780
13.08333	6956
13.09167	7142
13.10000	7337
13.10833	7541
13.11667	7753
13.12500	7970
13.13333	8192
13.14167	8416
13.15000	8642
13.15833	8869
13.16667	9094
13.17500	9316
13.18333	9533
13.19167	9744
13.20000	9948
13.20833	10144
13.21667	10329
13.22500	10504
13.23333	10667
13.24167	10816
13.25000	10951
13.25833	11069
13.26667	11169
13.27500	11252
13.28333	11314
13.29167	11356
13.30000	11373
13.30833	11364
13.31667	11330
13.32500	11269
13.33333	11180
13.34167	11065
13.35000	10923
13.35833	10754
13.36667	10559
13.37500	10342
13.38333	10104
13.39167	9848
13.40000	9577
13.40833	9292
13.41667	8999
13.42500	8698
13.43333	8393
13.44167	8085
13.45000	7779
13.45833	7476
13.46667	7176
13.47500	6882
13.48333	6595
13.49167	6318
13.50000	6050
13.50833	5791
13.51667	5544
13.52500	5309
13.53333	5084
13.54167	4870
13.55000	4667
13.55833	4475
13.56667	4293
13.57500	4123
13.58333	3962
13.59167	3811
13.60000	3668
13.60833	3533
13.61667	3407
13.62500	3289
13.63333	3177
13.64167	3072
13.65000	2972
13.65833	2879
13.66667	2793
13.67500	2713
13.68333	2638
13.69167	2567
13.70000	2501
13.70833	2439
13.71667	2381
13.72500	2327
13.73333	2277
13.74167	2231
13.75000	2188
13.75833	2149
13.76667	2114
13.77500	2084
13.78333	2056
13.79167	2031
13.80000	2010
13.80833	1992
13.81667	1977
13.82500	1965
13.83333	1955
13.84167	1947
13.85000	1943
13.85833	1941
13.86667	1941
13.87500	1945
13.88333	1950
13.89167	1959
13.90000	1970
13.90833	1983
13.91667	2000
13.92500	2018
13.93333	2039
13.94167	2062
13.95000	2087
13.95833	2115
13.96667	2146
13.97500	2181
13.98333	2218
13.99167	2256
14.00000	2298
14.00833	2343
14.01667	2391
14.02500	2440
14.03333	2493
14.04167	2549
14.05000	2607
14.05833	2668
14.06667	2732
14.07500	2799
14.08333	2868
14.09167	2942
14.10000	3019
14.10833	3100
14.11667	3185
14.12500	3272
14.13333	3364
14.14167	3460
14.15000	3559
14.15833	3663
14.16667	3770
14.17500	3882
14.18333	3999
14.19167	4122
14.20000	4251
14.20833	4386
14.21667	4526
14.22500	4672
14.23333	4825
14.24167	4983
14.25000	5147
14.25833	5319
14.26667	5498
14.27500	5685
14.28333	5878
14.29167	6076
14.30000	6281
14.30833	6492
14.31667	6709
14.32500	6932
14.33333	7158
14.34167	7388
14.35000	7621
14.35833	7855
